snapshot_id,factory_id,snapshot_at,work_date,line_id,order_id,style_id,day_in_order,complexity_band,sam_minutes,planned_workers,present_workers,attendance_rate,target_to_snapshot,output_to_snapshot,progress_ratio,downtime_to_snapshot,inspected_to_snapshot,defects_to_snapshot,defect_rate_to_snapshot,material_status,changeover_minutes,root_cause_signal,rolling_3d_efficiency,rolling_3d_downtime,previous_day_miss,daily_target,daily_actual_output,label_daily_target_missed,label_high_defect,data_split,dataset_provenance
SNAP-000106,FAC-001,2025-05-06T13:00:00+00:00,2025-05-06,LINE-01,ORD-01-013,STY-006,10,medium,13.8,46,44,0.9565,15,14,0.9333,0,8,0,0.0,minor,0,none,0.9054,21.67,1,27,24,1,0,validation,synthetic
SNAP-000107,FAC-001,2025-05-07T13:00:00+00:00,2025-05-07,LINE-01,ORD-01-013,STY-006,11,medium,13.8,50,47,0.94,3,3,1.0,0,1,0,0.0,available,0,none,0.8745,17.33,1,3,3,0,0,validation,synthetic
SNAP-000108,FAC-001,2025-05-08T13:00:00+00:00,2025-05-08,LINE-01,ORD-01-014,STY-036,1,medium,19.7,48,47,0.9792,515,286,0.5553,0,150,10,0.0667,available,96,quality,0.906,17.33,0,1030,705,1,0,validation,synthetic
SNAP-000109,FAC-001,2025-05-10T13:00:00+00:00,2025-05-10,LINE-01,ORD-01-014,STY-036,2,medium,19.7,48,47,0.9792,515,461,0.8951,8,245,5,0.0204,available,0,none,0.8578,7.0,1,1030,928,1,0,validation,synthetic
SNAP-000110,FAC-001,2025-05-11T13:00:00+00:00,2025-05-11,LINE-01,ORD-01-014,STY-036,3,medium,19.7,48,47,0.9792,515,525,1.0194,0,255,5,0.0196,available,0,none,0.8618,2.67,1,1030,1036,0,0,validation,synthetic
SNAP-000111,FAC-001,2025-05-12T13:00:00+00:00,2025-05-12,LINE-01,ORD-01-014,STY-036,4,medium,19.7,48,46,0.9583,515,453,0.8796,0,215,9,0.0419,available,0,none,0.8638,2.67,0,1030,917,1,0,validation,synthetic
SNAP-000112,FAC-001,2025-05-13T13:00:00+00:00,2025-05-13,LINE-01,ORD-01-014,STY-036,5,medium,19.7,49,45,0.9184,515,516,1.0019,0,233,5,0.0215,available,0,none,0.9324,2.67,1,1030,1006,1,0,validation,synthetic
SNAP-000113,FAC-001,2025-05-14T13:00:00+00:00,2025-05-14,LINE-01,ORD-01-014,STY-036,6,medium,19.7,46,45,0.9783,515,515,1.0,0,211,7,0.0332,available,0,none,0.9576,0.0,1,1030,1045,0,0,validation,synthetic
SNAP-000114,FAC-001,2025-05-15T13:00:00+00:00,2025-05-15,LINE-01,ORD-01-014,STY-036,7,medium,19.7,46,45,0.9783,515,539,1.0466,0,235,4,0.017,available,0,none,0.9605,0.0,0,1030,968,1,0,validation,synthetic
SNAP-000115,FAC-001,2025-05-17T13:00:00+00:00,2025-05-17,LINE-01,ORD-01-014,STY-036,8,medium,19.7,49,43,0.8776,515,485,0.9417,0,239,4,0.0167,available,0,manpower,0.977,16.33,1,1030,988,1,0,validation,synthetic
SNAP-000116,FAC-001,2025-05-18T13:00:00+00:00,2025-05-18,LINE-01,ORD-01-014,STY-036,9,medium,19.7,49,47,0.9592,515,428,0.8311,55,214,8,0.0374,available,0,machine,0.9712,16.33,1,1030,942,1,0,validation,synthetic
SNAP-000117,FAC-001,2025-05-19T13:00:00+00:00,2025-05-19,LINE-01,ORD-01-014,STY-036,10,medium,19.7,46,43,0.9348,410,404,0.9854,0,216,2,0.0093,available,0,none,0.9379,34.67,1,815,808,1,0,validation,synthetic
SNAP-000118,FAC-001,2025-05-20T13:00:00+00:00,2025-05-20,LINE-01,ORD-01-014,STY-036,11,medium,19.7,47,44,0.9362,5,4,0.8,55,0,0,0.0,available,0,machine,0.9551,18.33,1,7,6,1,0,validation,synthetic
SNAP-000119,FAC-001,2025-05-21T13:00:00+00:00,2025-05-21,LINE-01,ORD-01-014,STY-036,12,medium,19.7,49,46,0.9388,1,1,1.0,0,1,0,0.0,available,0,none,0.921,36.67,1,1,1,0,0,validation,synthetic
SNAP-000120,FAC-001,2025-05-22T13:00:00+00:00,2025-05-22,LINE-01,ORD-01-015,STY-017,1,low,7.8,50,49,0.98,1150,755,0.6565,0,377,4,0.0106,available,60,planning,0.9495,18.33,0,2300,1713,1,0,validation,synthetic
SNAP-000121,FAC-001,2025-05-24T13:00:00+00:00,2025-05-24,LINE-01,ORD-01-015,STY-017,2,low,7.8,50,46,0.92,1150,862,0.7496,0,448,7,0.0156,minor,0,none,0.8673,18.33,1,2300,1680,1,0,validation,synthetic
SNAP-000122,FAC-001,2025-05-25T13:00:00+00:00,2025-05-25,LINE-01,ORD-01-015,STY-017,3,low,7.8,48,47,0.9792,1150,1146,0.9965,0,560,13,0.0232,available,0,none,0.8251,0.0,1,2300,2117,1,0,validation,synthetic
SNAP-000123,FAC-001,2025-05-26T13:00:00+00:00,2025-05-26,LINE-01,ORD-01-015,STY-017,4,low,7.8,49,46,0.9388,1150,1143,0.9939,0,526,7,0.0133,available,0,none,0.7986,11.0,1,2300,2302,0,0,validation,synthetic
SNAP-000124,FAC-001,2025-05-27T13:00:00+00:00,2025-05-27,LINE-01,ORD-01-015,STY-017,5,low,7.8,46,43,0.9348,1150,1137,0.9887,8,502,7,0.0139,available,0,none,0.8839,11.0,0,2300,2278,1,0,validation,synthetic
SNAP-000125,FAC-001,2025-05-28T13:00:00+00:00,2025-05-28,LINE-01,ORD-01-015,STY-017,6,low,7.8,46,44,0.9565,80,71,0.8875,0,34,2,0.0588,available,0,quality,0.9706,13.67,1,160,146,1,1,validation,synthetic
SNAP-000126,FAC-001,2025-05-29T13:00:00+00:00,2025-05-29,LINE-01,ORD-01-015,STY-017,7,low,7.8,50,46,0.92,9,9,1.0,0,5,0,0.0,available,0,none,0.9679,2.67,1,14,14,0,0,validation,synthetic
SNAP-000127,FAC-001,2025-05-31T13:00:00+00:00,2025-05-31,LINE-01,ORD-01-016,STY-022,1,medium,13.3,47,45,0.9574,765,472,0.617,0,211,9,0.0427,available,71,planning,0.9676,5.33,0,1530,1066,1,0,validation,synthetic
SNAP-000128,FAC-001,2025-06-01T13:00:00+00:00,2025-06-01,LINE-01,ORD-01-016,STY-022,2,medium,13.3,48,46,0.9583,765,619,0.8092,18,284,11,0.0387,available,0,none,0.8697,2.67,1,1530,1307,1,0,test,synthetic
SNAP-000129,FAC-001,2025-06-02T13:00:00+00:00,2025-06-02,LINE-01,ORD-01-016,STY-022,3,medium,13.3,50,49,0.98,765,707,0.9242,28,327,8,0.0245,available,0,none,0.8503,8.67,1,1530,1453,1,0,test,synthetic
SNAP-000130,FAC-001,2025-06-03T13:00:00+00:00,2025-06-03,LINE-01,ORD-01-016,STY-022,4,medium,13.3,46,44,0.9565,765,605,0.7908,16,296,5,0.0169,minor,0,none,0.8336,15.33,1,1530,1225,1,0,test,synthetic
SNAP-000131,FAC-001,2025-06-04T13:00:00+00:00,2025-06-04,LINE-01,ORD-01-016,STY-022,5,medium,13.3,47,44,0.9362,765,765,1.0,0,341,6,0.0176,available,0,none,0.8682,20.67,1,1530,1493,1,0,test,synthetic
SNAP-000132,FAC-001,2025-06-05T13:00:00+00:00,2025-06-05,LINE-01,ORD-01-016,STY-022,6,medium,13.3,50,47,0.94,765,723,0.9451,0,356,14,0.0393,available,0,none,0.9087,14.67,1,1530,1467,1,0,test,synthetic
SNAP-000133,FAC-001,2025-06-07T13:00:00+00:00,2025-06-07,LINE-01,ORD-01-016,STY-022,7,medium,13.3,50,49,0.98,765,788,1.0301,0,421,8,0.019,available,0,none,0.9118,5.33,1,1530,1568,0,0,test,synthetic
SNAP-000134,FAC-001,2025-06-08T13:00:00+00:00,2025-06-08,LINE-01,ORD-01-016,STY-022,8,medium,13.3,48,45,0.9375,765,628,0.8209,32,265,13,0.0491,available,0,none,0.9865,0.0,0,1530,1333,1,0,test,synthetic
SNAP-000135,FAC-001,2025-06-09T13:00:00+00:00,2025-06-09,LINE-01,ORD-01-016,STY-022,9,medium,13.3,47,44,0.9362,765,794,1.0379,0,346,13,0.0376,available,0,none,0.9516,10.67,1,1530,1538,0,0,test,synthetic
SNAP-000136,FAC-001,2025-06-10T13:00:00+00:00,2025-06-10,LINE-01,ORD-01-017,STY-007,1,medium,17.9,47,40,0.8511,570,296,0.5193,32,150,5,0.0333,available,64,manpower,0.9671,10.67,0,1140,694,1,0,test,synthetic
SNAP-000137,FAC-001,2025-06-11T13:00:00+00:00,2025-06-11,LINE-01,ORD-01-017,STY-007,2,medium,17.9,46,44,0.9565,570,509,0.893,0,239,4,0.0167,available,0,none,0.8284,21.33,1,1140,1024,1,0,test,synthetic
SNAP-000138,FAC-001,2025-06-12T13:00:00+00:00,2025-06-12,LINE-01,ORD-01-017,STY-007,3,medium,17.9,47,41,0.8723,570,502,0.8807,0,246,9,0.0366,available,0,manpower,0.8374,10.67,1,1140,1021,1,0,test,synthetic
SNAP-000139,FAC-001,2025-06-14T13:00:00+00:00,2025-06-14,LINE-01,ORD-01-017,STY-007,4,medium,17.9,46,43,0.9348,570,526,0.9228,16,291,6,0.0206,available,0,none,0.8009,10.67,1,1140,1102,1,0,test,synthetic
SNAP-000140,FAC-001,2025-06-15T13:00:00+00:00,2025-06-15,LINE-01,ORD-01-017,STY-007,5,medium,17.9,49,47,0.9592,570,601,1.0544,0,311,5,0.0161,available,0,none,0.9202,5.33,1,1140,1164,0,0,test,synthetic
SNAP-000141,FAC-001,2025-06-16T13:00:00+00:00,2025-06-16,LINE-01,ORD-01-017,STY-007,6,medium,17.9,50,46,0.92,570,550,0.9649,0,260,4,0.0154,available,0,none,0.9611,5.33,0,1140,1043,1,0,test,synthetic
SNAP-000142,FAC-001,2025-06-17T13:00:00+00:00,2025-06-17,LINE-01,ORD-01-017,STY-007,7,medium,17.9,49,46,0.9388,570,560,0.9825,0,239,8,0.0335,available,0,none,0.9675,15.33,1,1140,1122,1,0,test,synthetic
SNAP-000143,FAC-001,2025-06-18T13:00:00+00:00,2025-06-18,LINE-01,ORD-01-017,STY-007,8,medium,17.9,49,48,0.9796,570,511,0.8965,50,261,7,0.0268,available,0,machine,0.9734,10.0,1,1140,1092,1,0,test,synthetic
SNAP-000144,FAC-001,2025-06-19T13:00:00+00:00,2025-06-19,LINE-01,ORD-01-017,STY-007,9,medium,17.9,46,45,0.9783,570,563,0.9877,0,302,6,0.0199,available,0,none,0.9523,26.67,1,1140,1164,0,0,test,synthetic
SNAP-000145,FAC-001,2025-06-21T13:00:00+00:00,2025-06-21,LINE-01,ORD-01-017,STY-007,10,medium,17.9,48,45,0.9375,570,479,0.8404,40,214,7,0.0327,available,0,machine,0.9877,16.67,0,1140,1048,1,0,test,synthetic
SNAP-000146,FAC-001,2025-06-22T13:00:00+00:00,2025-06-22,LINE-01,ORD-01-017,STY-007,11,medium,17.9,47,46,0.9787,215,225,1.0465,0,121,3,0.0248,available,0,none,0.9661,30.0,1,426,426,0,0,test,synthetic
SNAP-000147,FAC-001,2025-06-23T13:00:00+00:00,2025-06-23,LINE-01,ORD-01-018,STY-005,1,high,25.0,49,47,0.9592,405,202,0.4988,10,95,0,0.0,minor,123,method,0.9801,13.33,0,810,493,1,0,test,synthetic
SNAP-000148,FAC-001,2025-06-24T13:00:00+00:00,2025-06-24,LINE-01,ORD-01-018,STY-005,2,high,25.0,50,47,0.94,405,351,0.8667,0,157,4,0.0255,available,0,none,0.8426,16.67,1,810,714,1,0,test,synthetic
SNAP-000149,FAC-001,2025-06-25T13:00:00+00:00,2025-06-25,LINE-01,ORD-01-018,STY-005,3,high,25.0,47,45,0.9574,405,387,0.9556,0,198,7,0.0354,available,0,none,0.83,3.33,1,810,758,1,0,test,synthetic
SNAP-000150,FAC-001,2025-06-26T13:00:00+00:00,2025-06-26,LINE-01,ORD-01-018,STY-005,4,high,25.0,50,47,0.94,405,400,0.9877,0,196,7,0.0357,available,0,none,0.8086,3.33,1,810,810,0,0,test,synthetic
SNAP-000151,FAC-001,2025-06-28T13:00:00+00:00,2025-06-28,LINE-01,ORD-01-018,STY-005,5,high,25.0,50,49,0.98,405,409,1.0099,0,198,5,0.0253,available,0,none,0.9391,0.0,0,810,778,1,0,test,synthetic
SNAP-000152,FAC-001,2025-06-29T13:00:00+00:00,2025-06-29,LINE-01,ORD-01-018,STY-005,6,high,25.0,47,46,0.9787,225,216,0.96,0,90,7,0.0778,available,0,quality,0.9654,12.67,1,447,422,1,1,test,synthetic
SNAP-000153,FAC-001,2025-06-30T13:00:00+00:00,2025-06-30,LINE-01,ORD-01-018,STY-005,7,high,25.0,49,46,0.9388,15,15,1.0,0,8,1,0.125,available,0,quality,0.9682,12.67,1,25,25,0,1,test,synthetic
SNAP-000154,FAC-001,2025-01-04T13:00:00+00:00,2025-01-04,LINE-02,ORD-02-001,STY-033,1,low,8.0,54,52,0.963,1150,671,0.5835,0,275,6,0.0218,available,89,planning,0.92,0.0,0,2300,1613,1,0,train,synthetic
SNAP-000155,FAC-001,2025-01-05T13:00:00+00:00,2025-01-05,LINE-02,ORD-02-001,STY-033,2,low,8.0,51,48,0.9412,1150,878,0.7635,43,424,7,0.0165,available,0,machine,0.7013,0.0,1,2300,1876,1,0,train,synthetic
SNAP-000156,FAC-001,2025-01-06T13:00:00+00:00,2025-01-06,LINE-02,ORD-02-001,STY-033,3,low,8.0,51,50,0.9804,1150,1201,1.0443,0,594,10,0.0168,available,0,none,0.7585,21.5,1,2300,2374,0,0,train,synthetic
SNAP-000157,FAC-001,2025-01-07T13:00:00+00:00,2025-01-07,LINE-02,ORD-02-001,STY-033,4,low,8.0,53,52,0.9811,1150,1135,0.987,0,535,13,0.0243,available,0,none,0.8497,14.33,0,2300,2362,0,0,train,synthetic
SNAP-000158,FAC-001,2025-01-08T13:00:00+00:00,2025-01-08,LINE-02,ORD-02-001,STY-033,5,low,8.0,51,49,0.9608,565,579,1.0248,0,253,5,0.0198,available,0,none,0.9583,14.33,0,1125,1125,0,0,train,synthetic
SNAP-000159,FAC-001,2025-01-09T13:00:00+00:00,2025-01-09,LINE-02,ORD-02-002,STY-021,1,high,24.0,53,50,0.9434,470,322,0.6851,0,160,5,0.0312,available,47,planning,1.0197,0.0,0,940,691,1,0,train,synthetic
SNAP-000160,FAC-001,2025-01-11T13:00:00+00:00,2025-01-11,LINE-02,ORD-02-002,STY-021,2,high,24.0,53,52,0.9811,470,437,0.9298,0,231,15,0.0649,available,0,quality,0.9207,0.0,1,940,869,1,0,train,synthetic
SNAP-000161,FAC-001,2025-01-12T13:00:00+00:00,2025-01-12,LINE-02,ORD-02-002,STY-021,3,high,24.0,53,52,0.9811,470,336,0.7149,0,149,6,0.0403,critical,0,material,0.8865,0.0,1,940,657,1,0,train,synthetic
SNAP-000162,FAC-001,2025-01-13T13:00:00+00:00,2025-01-13,LINE-02,ORD-02-002,STY-021,4,high,24.0,53,49,0.9245,470,434,0.9234,0,202,11,0.0545,available,0,none,0.7862,0.0,1,940,891,1,0,train,synthetic
SNAP-000163,FAC-001,2025-01-14T13:00:00+00:00,2025-01-14,LINE-02,ORD-02-002,STY-021,5,high,24.0,54,53,0.9815,470,416,0.8851,27,209,22,0.1053,available,0,quality,0.8571,0.0,1,940,857,1,1,train,synthetic
SNAP-000164,FAC-001,2025-01-15T13:00:00+00:00,2025-01-15,LINE-02,ORD-02-002,STY-021,6,high,24.0,53,51,0.9623,470,483,1.0277,0,242,14,0.0579,available,0,quality,0.8528,9.0,1,940,959,0,1,train,synthetic
SNAP-000165,FAC-001,2025-01-16T13:00:00+00:00,2025-01-16,LINE-02,ORD-02-002,STY-021,7,high,24.0,52,51,0.9808,470,438,0.9319,0,185,9,0.0486,minor,0,none,0.9599,9.0,0,940,887,1,0,train,synthetic
SNAP-000166,FAC-001,2025-01-18T13:00:00+00:00,2025-01-18,LINE-02,ORD-02-002,STY-021,8,high,24.0,51,47,0.9216,45,42,0.9333,25,20,1,0.05,available,0,none,0.9585,9.0,1,89,85,1,1,train,synthetic
SNAP-000167,FAC-001,2025-01-19T13:00:00+00:00,2025-01-19,LINE-02,ORD-02-002,STY-021,9,high,24.0,54,51,0.9444,4,4,1.0,0,3,1,0.3333,available,0,quality,0.973,8.33,1,4,4,0,1,train,synthetic
SNAP-000168,FAC-001,2025-01-20T13:00:00+00:00,2025-01-20,LINE-02,ORD-02-003,STY-018,1,low,10.2,53,52,0.9811,1115,661,0.5928,0,364,16,0.044,available,110,method,0.9662,8.33,0,2230,1571,1,0,train,synthetic
SNAP-000169,FAC-001,2025-01-21T13:00:00+00:00,2025-01-21,LINE-02,ORD-02-003,STY-018,2,low,10.2,52,51,0.9808,1115,1027,0.9211,0,570,10,0.0175,available,0,none,0.8865,8.33,1,2230,2002,1,0,train,synthetic
SNAP-000170,FAC-001,2025-01-22T13:00:00+00:00,2025-01-22,LINE-02,ORD-02-003,STY-018,3,low,10.2,54,51,0.9444,1115,1098,0.9848,0,496,12,0.0242,available,0,none,0.8674,5.67,1,2230,2169,1,0,train,synthetic
SNAP-000171,FAC-001,2025-01-23T13:00:00+00:00,2025-01-23,LINE-02,ORD-02-003,STY-018,4,low,10.2,54,53,0.9815,1115,1172,1.0511,0,559,9,0.0161,available,0,none,0.8583,5.67,1,2230,2191,1,0,train,synthetic
SNAP-000172,FAC-001,2025-01-25T13:00:00+00:00,2025-01-25,LINE-02,ORD-02-003,STY-018,5,low,10.2,53,52,0.9811,1115,1169,1.0484,0,582,10,0.0172,available,0,none,0.951,15.33,1,2230,2303,0,0,train,synthetic
SNAP-000173,FAC-001,2025-01-26T13:00:00+00:00,2025-01-26,LINE-02,ORD-02-003,STY-018,6,low,10.2,54,52,0.963,1115,1135,1.0179,0,545,7,0.0128,available,0,none,0.996,9.67,0,2230,2216,1,0,train,synthetic
SNAP-000174,FAC-001,2025-01-27T13:00:00+00:00,2025-01-27,LINE-02,ORD-02-003,STY-018,7,low,10.2,50,47,0.94,750,755,1.0067,0,361,6,0.0166,available,0,none,1.003,9.67,1,1498,1493,1,0,train,synthetic
SNAP-000175,FAC-001,2025-01-28T13:00:00+00:00,2025-01-28,LINE-02,ORD-02-003,STY-018,8,low,10.2,50,47,0.94,5,5,1.0,0,3,0,0.0,available,0,none,1.0077,0.0,1,5,5,0,0,train,synthetic
SNAP-000176,FAC-001,2025-01-29T13:00:00+00:00,2025-01-29,LINE-02,ORD-02-004,STY-001,1,low,8.8,54,51,0.9444,1150,594,0.5165,0,264,6,0.0227,available,134,method,0.9968,0.0,0,2300,1494,1,0,train,synthetic
SNAP-000177,FAC-001,2025-01-30T13:00:00+00:00,2025-01-30,LINE-02,ORD-02-004,STY-001,2,low,8.8,54,52,0.963,1150,708,0.6157,0,347,7,0.0202,critical,0,material,0.8821,0.0,1,2300,1397,1,0,train,synthetic
SNAP-000178,FAC-001,2025-02-01T13:00:00+00:00,2025-02-01,LINE-02,ORD-02-004,STY-001,3,low,8.8,51,49,0.9608,1150,978,0.8504,0,483,18,0.0373,available,0,none,0.7523,0.0,1,2300,1955,1,0,train,synthetic
SNAP-000179,FAC-001,2025-02-02T13:00:00+00:00,2025-02-02,LINE-02,ORD-02-004,STY-001,4,low,8.8,50,49,0.98,1150,1065,0.9261,0,462,27,0.0584,available,0,quality,0.7023,0.0,1,2300,2097,1,0,train,synthetic
SNAP-000180,FAC-001,2025-02-03T13:00:00+00:00,2025-02-03,LINE-02,ORD-02-004,STY-001,5,low,8.8,54,52,0.963,1150,1197,1.0409,0,552,8,0.0145,available,0,none,0.7897,0.0,1,2300,2337,0,0,train,synthetic
SNAP-000181,FAC-001,2025-02-04T13:00:00+00:00,2025-02-04,LINE-02,ORD-02-004,STY-001,6,low,8.8,50,48,0.96,1150,1083,0.9417,0,510,29,0.0569,available,0,quality,0.9259,0.0,0,2300,2116,1,0,train,synthetic
SNAP-000182,FAC-001,2025-02-05T13:00:00+00:00,2025-02-05,LINE-02,ORD-02-004,STY-001,7,low,8.8,53,50,0.9434,1150,1150,1.0,0,554,13,0.0235,available,0,none,0.9493,0.0,1,2300,2303,0,0,train,synthetic
SNAP-000183,FAC-001,2025-02-06T13:00:00+00:00,2025-02-06,LINE-02,ORD-02-004,STY-001,8,low,8.8,54,50,0.9259,1150,1113,0.9678,0,542,10,0.0185,available,0,none,0.9791,0.0,0,2300,2265,1,0,train,synthetic
SNAP-000184,FAC-001,2025-02-08T13:00:00+00:00,2025-02-08,LINE-02,ORD-02-004,STY-001,9,low,8.8,51,46,0.902,1150,1081,0.94,0,500,9,0.018,available,0,none,0.9687,0.0,1,2300,2235,1,0,train,synthetic
SNAP-000185,FAC-001,2025-02-09T13:00:00+00:00,2025-02-09,LINE-02,ORD-02-004,STY-001,10,low,8.8,51,49,0.9608,1150,1196,1.04,0,603,10,0.0166,available,0,none,0.9859,0.0,1,2300,2236,1,0,train,synthetic
SNAP-000186,FAC-001,2025-02-10T13:00:00+00:00,2025-02-10,LINE-02,ORD-02-004,STY-001,11,low,8.8,51,43,0.8431,435,385,0.8851,0,202,3,0.0149,available,0,manpower,0.9762,8.67,1,865,663,1,0,train,synthetic
SNAP-000187,FAC-001,2025-02-11T13:00:00+00:00,2025-02-11,LINE-02,ORD-02-004,STY-001,12,low,8.8,50,49,0.98,102,109,1.0686,0,55,0,0.0,available,0,none,0.9035,40.0,1,202,202,0,0,train,synthetic
SNAP-000188,FAC-001,2025-02-12T13:00:00+00:00,2025-02-12,LINE-02,ORD-02-005,STY-008,1,low,8.1,52,49,0.9423,1150,627,0.5452,17,312,10,0.0321,available,106,method,0.9129,40.0,0,2300,1581,1,0,train,synthetic
SNAP-000189,FAC-001,2025-02-13T13:00:00+00:00,2025-02-13,LINE-02,ORD-02-005,STY-008,2,low,8.1,50,47,0.94,1150,897,0.78,36,379,9,0.0237,available,0,machine,0.818,37.0,1,2300,1863,1,0,train,synthetic
SNAP-000190,FAC-001,2025-02-15T13:00:00+00:00,2025-02-15,LINE-02,ORD-02-005,STY-008,3,low,8.1,54,53,0.9815,1150,1124,0.9774,0,532,13,0.0244,available,0,none,0.8325,17.67,1,2300,2287,1,0,train,synthetic
SNAP-000191,FAC-001,2025-02-16T13:00:00+00:00,2025-02-16,LINE-02,ORD-02-005,STY-008,4,low,8.1,50,49,0.98,1150,931,0.8096,0,431,22,0.051,minor,0,none,0.8306,17.67,1,2300,1845,1,0,train,synthetic
SNAP-000192,FAC-001,2025-02-17T13:00:00+00:00,2025-02-17,LINE-02,ORD-02-005,STY-008,5,low,8.1,50,47,0.94,1150,1073,0.933,0,555,20,0.036,available,0,none,0.8688,12.0,1,2300,2235,1,0,train,synthetic
SNAP-000193,FAC-001,2025-02-18T13:00:00+00:00,2025-02-18,LINE-02,ORD-02-005,STY-008,6,low,8.1,50,48,0.96,1150,1183,1.0287,0,557,15,0.0269,available,0,none,0.9228,0.0,1,2300,2212,1,0,train,synthetic
SNAP-000194,FAC-001,2025-02-19T13:00:00+00:00,2025-02-19,LINE-02,ORD-02-005,STY-008,7,low,8.1,53,50,0.9434,1150,908,0.7896,55,387,8,0.0207,available,0,machine,0.9119,9.0,1,2300,2080,1,0,train,synthetic
SNAP-000195,FAC-001,2025-02-20T13:00:00+00:00,2025-02-20,LINE-02,ORD-02-005,STY-008,8,low,8.1,51,50,0.9804,725,743,1.0248,0,377,9,0.0239,available,0,none,0.9459,27.33,1,1447,1447,0,0,train,synthetic
SNAP-000196,FAC-001,2025-02-22T13:00:00+00:00,2025-02-22,LINE-02,ORD-02-006,STY-005,1,high,25.0,50,48,0.96,455,254,0.5582,0,124,5,0.0403,available,101,method,0.9554,27.33,0,910,598,1,0,train,synthetic
SNAP-000197,FAC-001,2025-02-23T13:00:00+00:00,2025-02-23,LINE-02,ORD-02-006,STY-005,2,high,25.0,54,51,0.9444,455,370,0.8132,28,179,9,0.0503,available,0,none,0.8538,18.33,1,910,793,1,0,train,synthetic
SNAP-000198,FAC-001,2025-02-24T13:00:00+00:00,2025-02-24,LINE-02,ORD-02-006,STY-005,3,high,25.0,51,50,0.9804,455,361,0.7934,55,180,6,0.0333,available,0,machine,0.8429,9.33,1,910,812,1,0,train,synthetic
SNAP-000199,FAC-001,2025-02-25T13:00:00+00:00,2025-02-25,LINE-02,ORD-02-006,STY-005,4,high,25.0,54,53,0.9815,455,484,1.0637,0,227,10,0.0441,available,0,none,0.807,27.67,1,910,946,0,0,train,synthetic
SNAP-000200,FAC-001,2025-02-26T13:00:00+00:00,2025-02-26,LINE-02,ORD-02-006,STY-005,5,high,25.0,52,50,0.9615,455,461,1.0132,0,210,10,0.0476,available,0,none,0.9344,27.67,0,910,925,0,0,train,synthetic
SNAP-000201,FAC-001,2025-02-27T13:00:00+00:00,2025-02-27,LINE-02,ORD-02-006,STY-005,6,high,25.0,52,51,0.9808,455,479,1.0527,0,240,11,0.0458,available,0,none,0.9828,18.33,0,910,935,0,0,train,synthetic
SNAP-000202,FAC-001,2025-03-01T13:00:00+00:00,2025-03-01,LINE-02,ORD-02-006,STY-005,7,high,25.0,54,51,0.9444,455,451,0.9912,0,211,5,0.0237,available,0,none,1.0278,0.0,0,910,904,1,0,train,synthetic
SNAP-000203,FAC-001,2025-03-02T13:00:00+00:00,2025-03-02,LINE-02,ORD-02-006,STY-005,8,high,25.0,51,48,0.9412,455,447,0.9824,0,235,7,0.0298,available,0,none,1.0125,0.0,1,910,907,1,0,train,synthetic
SNAP-000204,FAC-001,2025-03-03T13:00:00+00:00,2025-03-03,LINE-02,ORD-02-006,STY-005,9,high,25.0,53,49,0.9245,455,448,0.9846,0,227,8,0.0352,available,0,none,1.0059,0.0,1,910,892,1,0,train,synthetic
SNAP-000205,FAC-001,2025-03-04T13:00:00+00:00,2025-03-04,LINE-02,ORD-02-006,STY-005,10,high,25.0,53,50,0.9434,420,389,0.9262,0,182,10,0.0549,available,0,none,0.9901,0.0,1,838,819,1,0,train,synthetic
SNAP-000206,FAC-001,2025-03-05T13:00:00+00:00,2025-03-05,LINE-02,ORD-02-006,STY-005,11,high,25.0,50,48,0.96,10,10,1.0,8,5,0,0.0,available,0,none,0.9848,0.0,1,19,19,0,0,train,synthetic
SNAP-000207,FAC-001,2025-03-06T13:00:00+00:00,2025-03-06,LINE-02,ORD-02-007,STY-033,1,low,8.0,52,50,0.9615,1150,645,0.5609,20,339,6,0.0177,available,84,planning,0.9858,2.67,0,2300,1552,1,0,train,synthetic
SNAP-000208,FAC-001,2025-03-08T13:00:00+00:00,2025-03-08,LINE-02,ORD-02-007,STY-033,2,low,8.0,54,53,0.9815,1150,996,0.8661,16,427,10,0.0234,available,0,none,0.884,9.33,1,2300,2004,1,0,train,synthetic
SNAP-000209,FAC-001,2025-03-09T13:00:00+00:00,2025-03-09,LINE-02,ORD-02-007,STY-033,3,low,8.0,54,51,0.9444,1150,941,0.8183,8,474,15,0.0316,available,0,none,0.8487,14.67,1,2300,1886,1,0,train,synthetic
SNAP-000210,FAC-001,2025-03-10T13:00:00+00:00,2025-03-10,LINE-02,ORD-02-007,STY-033,4,low,8.0,50,48,0.96,1150,1150,1.0,0,523,13,0.0249,available,0,none,0.7887,14.67,1,2300,2307,0,0,train,synthetic
SNAP-000211,FAC-001,2025-03-11T13:00:00+00:00,2025-03-11,LINE-02,ORD-02-007,STY-033,5,low,8.0,50,46,0.92,1150,934,0.8122,26,455,9,0.0198,minor,0,none,0.8981,8.0,0,2300,1937,1,0,train,synthetic
SNAP-000212,FAC-001,2025-03-12T13:00:00+00:00,2025-03-12,LINE-02,ORD-02-007,STY-033,6,low,8.0,52,51,0.9808,1150,1085,0.9435,0,560,20,0.0357,available,0,none,0.8884,11.33,1,2300,2140,1,0,train,synthetic
