production_id,factory_id,allocation_id,work_date,hour_start,shift_code,line_id,order_id,style_id,hourly_target,actual_output,cumulative_order_output,wip_qty,planned_workers,present_workers,downtime_minutes,inspected_qty,defect_count,material_status,hourly_efficiency,data_split,dataset_provenance
PROD-000154,FAC-001,ALLOC-01-003,2025-01-21,11:00,DAY,LINE-01,ORD-01-003,STY-019,123,138,5772,139,48,47,0,48,0,available,1.122,train,synthetic
PROD-000155,FAC-001,ALLOC-01-003,2025-01-21,12:00,DAY,LINE-01,ORD-01-003,STY-019,123,116,5888,198,48,47,0,41,1,available,0.9431,train,synthetic
PROD-000156,FAC-001,ALLOC-01-003,2025-01-21,13:00,DAY,LINE-01,ORD-01-003,STY-019,123,112,6000,160,48,47,0,62,2,available,0.9106,train,synthetic
PROD-000157,FAC-001,ALLOC-01-003,2025-01-21,14:00,DAY,LINE-01,ORD-01-003,STY-019,123,151,6151,129,48,47,0,88,1,available,1.2276,train,synthetic
PROD-000158,FAC-001,ALLOC-01-003,2025-01-21,15:00,DAY,LINE-01,ORD-01-003,STY-019,123,143,6294,132,48,47,0,85,7,available,1.1626,train,synthetic
PROD-000159,FAC-001,ALLOC-01-003,2025-01-21,16:00,DAY,LINE-01,ORD-01-003,STY-019,123,133,6427,131,48,47,0,78,3,available,1.0813,train,synthetic
PROD-000160,FAC-001,ALLOC-01-003,2025-01-21,17:00,DAY,LINE-01,ORD-01-003,STY-019,123,122,6549,187,48,47,0,43,1,available,0.9919,train,synthetic
PROD-000161,FAC-001,ALLOC-01-003,2025-01-22,08:00,DAY,LINE-01,ORD-01-003,STY-019,123,101,6650,186,50,48,0,42,2,available,0.8211,train,synthetic
PROD-000162,FAC-001,ALLOC-01-003,2025-01-22,09:00,DAY,LINE-01,ORD-01-003,STY-019,123,125,6775,92,50,48,0,58,6,available,1.0163,train,synthetic
PROD-000163,FAC-001,ALLOC-01-003,2025-01-22,10:00,DAY,LINE-01,ORD-01-003,STY-019,123,124,6899,125,50,48,0,58,4,available,1.0081,train,synthetic
PROD-000164,FAC-001,ALLOC-01-003,2025-01-22,11:00,DAY,LINE-01,ORD-01-003,STY-019,123,121,7020,131,50,48,0,58,1,available,0.9837,train,synthetic
PROD-000165,FAC-001,ALLOC-01-003,2025-01-22,12:00,DAY,LINE-01,ORD-01-003,STY-019,123,116,7136,168,50,48,0,54,3,available,0.9431,train,synthetic
PROD-000166,FAC-001,ALLOC-01-003,2025-01-22,13:00,DAY,LINE-01,ORD-01-003,STY-019,123,104,7240,157,50,48,0,48,3,available,0.8455,train,synthetic
PROD-000167,FAC-001,ALLOC-01-003,2025-01-22,14:00,DAY,LINE-01,ORD-01-003,STY-019,123,126,7366,129,50,48,0,52,2,available,1.0244,train,synthetic
PROD-000168,FAC-001,ALLOC-01-003,2025-01-22,15:00,DAY,LINE-01,ORD-01-003,STY-019,123,136,7502,154,50,48,0,53,3,available,1.1057,train,synthetic
PROD-000169,FAC-001,ALLOC-01-003,2025-01-22,16:00,DAY,LINE-01,ORD-01-003,STY-019,123,106,7608,98,50,48,0,55,3,available,0.8618,train,synthetic
PROD-000170,FAC-001,ALLOC-01-003,2025-01-22,17:00,DAY,LINE-01,ORD-01-003,STY-019,123,104,7712,199,50,48,0,52,1,available,0.8455,train,synthetic
PROD-000171,FAC-001,ALLOC-01-003,2025-01-23,08:00,DAY,LINE-01,ORD-01-003,STY-019,123,106,7818,141,48,45,0,56,3,available,0.8618,train,synthetic
PROD-000172,FAC-001,ALLOC-01-003,2025-01-23,09:00,DAY,LINE-01,ORD-01-003,STY-019,123,115,7933,170,48,45,0,51,2,available,0.935,train,synthetic
PROD-000173,FAC-001,ALLOC-01-003,2025-01-23,10:00,DAY,LINE-01,ORD-01-003,STY-019,123,133,8066,126,48,45,0,69,1,available,1.0813,train,synthetic
PROD-000174,FAC-001,ALLOC-01-003,2025-01-23,11:00,DAY,LINE-01,ORD-01-003,STY-019,123,136,8202,116,48,45,0,75,4,available,1.1057,train,synthetic
PROD-000175,FAC-001,ALLOC-01-003,2025-01-23,12:00,DAY,LINE-01,ORD-01-003,STY-019,123,121,8323,167,48,45,0,48,1,available,0.9837,train,synthetic
PROD-000176,FAC-001,ALLOC-01-003,2025-01-23,13:00,DAY,LINE-01,ORD-01-003,STY-019,123,107,8430,203,48,45,0,42,2,available,0.8699,train,synthetic
PROD-000177,FAC-001,ALLOC-01-003,2025-01-23,14:00,DAY,LINE-01,ORD-01-003,STY-019,123,136,8566,155,48,45,0,69,3,available,1.1057,train,synthetic
PROD-000178,FAC-001,ALLOC-01-003,2025-01-23,15:00,DAY,LINE-01,ORD-01-003,STY-019,123,125,8691,185,48,45,0,68,3,available,1.0163,train,synthetic
PROD-000179,FAC-001,ALLOC-01-003,2025-01-23,16:00,DAY,LINE-01,ORD-01-003,STY-019,123,134,8825,135,48,45,0,52,1,available,1.0894,train,synthetic
PROD-000180,FAC-001,ALLOC-01-003,2025-01-23,17:00,DAY,LINE-01,ORD-01-003,STY-019,123,120,8945,118,48,45,0,53,1,available,0.9756,train,synthetic
PROD-000181,FAC-001,ALLOC-01-003,2025-01-25,08:00,DAY,LINE-01,ORD-01-003,STY-019,6,5,8950,6,46,44,0,2,0,available,0.8333,train,synthetic
PROD-000182,FAC-001,ALLOC-01-003,2025-01-25,09:00,DAY,LINE-01,ORD-01-003,STY-019,6,6,8956,8,46,44,0,3,0,available,1.0,train,synthetic
PROD-000183,FAC-001,ALLOC-01-003,2025-01-25,10:00,DAY,LINE-01,ORD-01-003,STY-019,6,6,8962,6,46,44,0,2,0,available,1.0,train,synthetic
PROD-000184,FAC-001,ALLOC-01-003,2025-01-25,11:00,DAY,LINE-01,ORD-01-003,STY-019,6,7,8969,11,46,44,0,4,0,available,1.1667,train,synthetic
PROD-000185,FAC-001,ALLOC-01-003,2025-01-25,12:00,DAY,LINE-01,ORD-01-003,STY-019,6,6,8975,7,46,44,0,3,0,available,1.0,train,synthetic
PROD-000186,FAC-001,ALLOC-01-003,2025-01-25,13:00,DAY,LINE-01,ORD-01-003,STY-019,5,4,8979,5,46,44,0,1,0,available,0.8,train,synthetic
PROD-000187,FAC-001,ALLOC-01-003,2025-01-25,14:00,DAY,LINE-01,ORD-01-003,STY-019,5,5,8984,8,46,44,0,2,0,available,1.0,train,synthetic
PROD-000188,FAC-001,ALLOC-01-003,2025-01-25,15:00,DAY,LINE-01,ORD-01-003,STY-019,5,5,8989,5,46,44,0,2,0,available,1.0,train,synthetic
PROD-000189,FAC-001,ALLOC-01-003,2025-01-25,16:00,DAY,LINE-01,ORD-01-003,STY-019,5,5,8994,5,46,44,0,2,0,available,1.0,train,synthetic
PROD-000190,FAC-001,ALLOC-01-003,2025-01-25,17:00,DAY,LINE-01,ORD-01-003,STY-019,5,5,8999,7,46,44,0,3,0,available,1.0,train,synthetic
PROD-000191,FAC-001,ALLOC-01-003,2025-01-26,08:00,DAY,LINE-01,ORD-01-003,STY-019,1,1,9000,2,49,48,0,1,0,available,1.0,train,synthetic
PROD-000192,FAC-001,ALLOC-01-004,2025-01-27,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,27,27,251,49,47,0,12,0,available,0.1174,train,synthetic
PROD-000193,FAC-001,ALLOC-01-004,2025-01-27,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,108,135,173,49,47,0,51,0,available,0.4696,train,synthetic
PROD-000194,FAC-001,ALLOC-01-004,2025-01-27,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,188,323,191,49,47,0,110,2,available,0.8174,train,synthetic
PROD-000195,FAC-001,ALLOC-01-004,2025-01-27,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,209,532,188,49,47,0,98,1,available,0.9087,train,synthetic
PROD-000196,FAC-001,ALLOC-01-004,2025-01-27,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,181,713,335,49,47,0,111,3,available,0.787,train,synthetic
PROD-000197,FAC-001,ALLOC-01-004,2025-01-27,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,168,881,265,49,47,0,74,2,available,0.7304,train,synthetic
PROD-000198,FAC-001,ALLOC-01-004,2025-01-27,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,183,1064,413,49,47,0,67,2,available,0.7957,train,synthetic
PROD-000199,FAC-001,ALLOC-01-004,2025-01-27,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,195,1259,347,49,47,0,118,3,available,0.8478,train,synthetic
PROD-000200,FAC-001,ALLOC-01-004,2025-01-27,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,196,1455,235,49,47,0,69,1,available,0.8522,train,synthetic
PROD-000201,FAC-001,ALLOC-01-004,2025-01-27,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,172,1627,197,49,47,0,63,2,available,0.7478,train,synthetic
PROD-000202,FAC-001,ALLOC-01-004,2025-01-28,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,194,1821,371,49,48,0,95,0,available,0.8435,train,synthetic
PROD-000203,FAC-001,ALLOC-01-004,2025-01-28,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,209,2030,292,49,48,0,93,0,available,0.9087,train,synthetic
PROD-000204,FAC-001,ALLOC-01-004,2025-01-28,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,227,2257,383,49,48,0,134,3,available,0.987,train,synthetic
PROD-000205,FAC-001,ALLOC-01-004,2025-01-28,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,217,2474,342,49,48,0,80,3,available,0.9435,train,synthetic
PROD-000206,FAC-001,ALLOC-01-004,2025-01-28,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,177,2651,304,49,48,10,89,3,available,0.7696,train,synthetic
PROD-000207,FAC-001,ALLOC-01-004,2025-01-28,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,188,2839,272,49,48,0,108,2,available,0.8174,train,synthetic
PROD-000208,FAC-001,ALLOC-01-004,2025-01-28,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,210,3049,180,49,48,0,98,1,available,0.913,train,synthetic
PROD-000209,FAC-001,ALLOC-01-004,2025-01-28,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,231,3280,362,49,48,0,129,4,available,1.0043,train,synthetic
PROD-000210,FAC-001,ALLOC-01-004,2025-01-28,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,218,3498,345,49,48,0,77,3,available,0.9478,train,synthetic
PROD-000211,FAC-001,ALLOC-01-004,2025-01-28,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,207,3705,285,49,48,0,83,0,available,0.9,train,synthetic
PROD-000212,FAC-001,ALLOC-01-004,2025-01-29,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,195,3900,312,48,47,0,117,3,available,0.8478,train,synthetic
PROD-000213,FAC-001,ALLOC-01-004,2025-01-29,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,230,4130,198,48,47,0,123,2,available,1.0,train,synthetic
PROD-000214,FAC-001,ALLOC-01-004,2025-01-29,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,237,4367,118,48,47,0,123,4,available,1.0304,train,synthetic
PROD-000215,FAC-001,ALLOC-01-004,2025-01-29,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,233,4600,262,48,47,0,94,0,available,1.013,train,synthetic
PROD-000216,FAC-001,ALLOC-01-004,2025-01-29,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,215,4815,323,48,47,0,93,1,available,0.9348,train,synthetic
PROD-000217,FAC-001,ALLOC-01-004,2025-01-29,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,185,5000,313,48,47,0,86,0,available,0.8043,train,synthetic
PROD-000218,FAC-001,ALLOC-01-004,2025-01-29,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,222,5222,312,48,47,0,82,3,available,0.9652,train,synthetic
PROD-000219,FAC-001,ALLOC-01-004,2025-01-29,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,236,5458,280,48,47,0,129,2,available,1.0261,train,synthetic
PROD-000220,FAC-001,ALLOC-01-004,2025-01-29,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,256,5714,274,48,47,0,126,3,available,1.113,train,synthetic
PROD-000221,FAC-001,ALLOC-01-004,2025-01-29,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,189,5903,248,48,47,0,108,2,available,0.8217,train,synthetic
PROD-000222,FAC-001,ALLOC-01-004,2025-01-30,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,204,6107,223,48,47,0,92,2,available,0.887,train,synthetic
PROD-000223,FAC-001,ALLOC-01-004,2025-01-30,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,234,6341,237,48,47,0,100,1,available,1.0174,train,synthetic
PROD-000224,FAC-001,ALLOC-01-004,2025-01-30,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,269,6610,386,48,47,0,121,6,available,1.1696,train,synthetic
PROD-000225,FAC-001,ALLOC-01-004,2025-01-30,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,239,6849,201,48,47,0,88,3,available,1.0391,train,synthetic
PROD-000226,FAC-001,ALLOC-01-004,2025-01-30,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,217,7066,236,48,47,0,84,4,available,0.9435,train,synthetic
PROD-000227,FAC-001,ALLOC-01-004,2025-01-30,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,200,7266,237,48,47,0,77,0,available,0.8696,train,synthetic
PROD-000228,FAC-001,ALLOC-01-004,2025-01-30,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,209,7475,296,48,47,8,104,2,available,0.9087,train,synthetic
PROD-000229,FAC-001,ALLOC-01-004,2025-01-30,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,243,7718,222,48,47,0,139,2,available,1.0565,train,synthetic
PROD-000230,FAC-001,ALLOC-01-004,2025-01-30,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,255,7973,281,48,47,0,117,4,available,1.1087,train,synthetic
PROD-000231,FAC-001,ALLOC-01-004,2025-01-30,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,235,8208,332,48,47,0,108,1,available,1.0217,train,synthetic
PROD-000232,FAC-001,ALLOC-01-004,2025-02-01,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,174,8382,216,50,44,0,64,0,available,0.7565,train,synthetic
PROD-000233,FAC-001,ALLOC-01-004,2025-02-01,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,232,8614,263,50,44,0,140,1,available,1.0087,train,synthetic
PROD-000234,FAC-001,ALLOC-01-004,2025-02-01,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,222,8836,246,50,44,0,106,2,available,0.9652,train,synthetic
PROD-000235,FAC-001,ALLOC-01-004,2025-02-01,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,245,9081,373,50,44,0,110,3,available,1.0652,train,synthetic
PROD-000236,FAC-001,ALLOC-01-004,2025-02-01,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,204,9285,291,50,44,0,95,1,available,0.887,train,synthetic
PROD-000237,FAC-001,ALLOC-01-004,2025-02-01,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,180,9465,256,50,44,0,104,3,available,0.7826,train,synthetic
PROD-000238,FAC-001,ALLOC-01-004,2025-02-01,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,23,9488,219,50,44,54,13,0,available,0.1,train,synthetic
PROD-000239,FAC-001,ALLOC-01-004,2025-02-01,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,226,9714,243,50,44,0,118,4,available,0.9826,train,synthetic
PROD-000240,FAC-001,ALLOC-01-004,2025-02-01,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,208,9922,242,50,44,0,105,3,available,0.9043,train,synthetic
PROD-000241,FAC-001,ALLOC-01-004,2025-02-01,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,200,10122,338,50,44,0,84,2,available,0.8696,train,synthetic
PROD-000242,FAC-001,ALLOC-01-004,2025-02-02,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,182,10304,321,50,43,0,100,1,available,0.7913,train,synthetic
PROD-000243,FAC-001,ALLOC-01-004,2025-02-02,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,155,10459,250,50,43,17,67,0,available,0.6739,train,synthetic
PROD-000244,FAC-001,ALLOC-01-004,2025-02-02,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,201,10660,329,50,43,0,107,1,available,0.8739,train,synthetic
PROD-000245,FAC-001,ALLOC-01-004,2025-02-02,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,228,10888,201,50,43,0,139,1,available,0.9913,train,synthetic
PROD-000246,FAC-001,ALLOC-01-004,2025-02-02,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,228,11116,244,50,43,0,92,3,available,0.9913,train,synthetic
PROD-000247,FAC-001,ALLOC-01-004,2025-02-02,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,182,11298,284,50,43,0,71,1,available,0.7913,train,synthetic
PROD-000248,FAC-001,ALLOC-01-004,2025-02-02,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,206,11504,381,50,43,0,82,4,available,0.8957,train,synthetic
PROD-000249,FAC-001,ALLOC-01-004,2025-02-02,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,219,11723,334,50,43,0,81,1,available,0.9522,train,synthetic
PROD-000250,FAC-001,ALLOC-01-004,2025-02-02,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,214,11937,189,50,43,0,94,1,available,0.9304,train,synthetic
PROD-000251,FAC-001,ALLOC-01-004,2025-02-02,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,175,12112,294,50,43,0,85,3,available,0.7609,train,synthetic
PROD-000252,FAC-001,ALLOC-01-004,2025-02-03,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,194,12306,314,50,44,0,115,2,available,0.8435,train,synthetic
PROD-000253,FAC-001,ALLOC-01-004,2025-02-03,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,244,12550,330,50,44,0,84,0,available,1.0609,train,synthetic
PROD-000254,FAC-001,ALLOC-01-004,2025-02-03,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,229,12779,341,50,44,0,94,2,available,0.9957,train,synthetic
PROD-000255,FAC-001,ALLOC-01-004,2025-02-03,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,235,13014,331,50,44,0,87,2,available,1.0217,train,synthetic
PROD-000256,FAC-001,ALLOC-01-004,2025-02-03,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,233,13247,228,50,44,0,125,2,available,1.013,train,synthetic
PROD-000257,FAC-001,ALLOC-01-004,2025-02-03,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,204,13451,227,50,44,0,70,1,available,0.887,train,synthetic
PROD-000258,FAC-001,ALLOC-01-004,2025-02-03,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,230,13681,227,50,44,0,103,0,available,1.0,train,synthetic
PROD-000259,FAC-001,ALLOC-01-004,2025-02-03,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,232,13913,243,50,44,0,132,3,available,1.0087,train,synthetic
PROD-000260,FAC-001,ALLOC-01-004,2025-02-03,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,206,14119,223,50,44,0,102,0,available,0.8957,train,synthetic
PROD-000261,FAC-001,ALLOC-01-004,2025-02-03,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,195,14314,254,50,44,0,75,3,available,0.8478,train,synthetic
PROD-000262,FAC-001,ALLOC-01-004,2025-02-04,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,224,14538,178,46,44,0,86,2,available,0.9739,train,synthetic
PROD-000263,FAC-001,ALLOC-01-004,2025-02-04,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,232,14770,202,46,44,0,113,2,available,1.0087,train,synthetic
PROD-000264,FAC-001,ALLOC-01-004,2025-02-04,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,243,15013,269,46,44,0,138,4,available,1.0565,train,synthetic
PROD-000265,FAC-001,ALLOC-01-004,2025-02-04,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,249,15262,284,46,44,0,106,1,available,1.0826,train,synthetic
PROD-000266,FAC-001,ALLOC-01-004,2025-02-04,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,230,15492,215,46,44,0,115,1,available,1.0,train,synthetic
PROD-000267,FAC-001,ALLOC-01-004,2025-02-04,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,211,15703,333,46,44,0,118,3,available,0.9174,train,synthetic
PROD-000268,FAC-001,ALLOC-01-004,2025-02-04,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,249,15952,240,46,44,0,118,2,available,1.0826,train,synthetic
PROD-000269,FAC-001,ALLOC-01-004,2025-02-04,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,253,16205,274,46,44,0,99,2,available,1.1,train,synthetic
PROD-000270,FAC-001,ALLOC-01-004,2025-02-04,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,241,16446,271,46,44,0,118,0,available,1.0478,train,synthetic
PROD-000271,FAC-001,ALLOC-01-004,2025-02-04,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,217,16663,388,46,44,0,84,2,available,0.9435,train,synthetic
PROD-000272,FAC-001,ALLOC-01-004,2025-02-05,08:00,DAY,LINE-01,ORD-01-004,STY-033,230,224,16887,209,50,49,0,132,1,available,0.9739,train,synthetic
PROD-000273,FAC-001,ALLOC-01-004,2025-02-05,09:00,DAY,LINE-01,ORD-01-004,STY-033,230,229,17116,287,50,49,0,124,0,available,0.9957,train,synthetic
PROD-000274,FAC-001,ALLOC-01-004,2025-02-05,10:00,DAY,LINE-01,ORD-01-004,STY-033,230,240,17356,257,50,49,0,110,3,available,1.0435,train,synthetic
PROD-000275,FAC-001,ALLOC-01-004,2025-02-05,11:00,DAY,LINE-01,ORD-01-004,STY-033,230,207,17563,316,50,49,8,114,4,available,0.9,train,synthetic
PROD-000276,FAC-001,ALLOC-01-004,2025-02-05,12:00,DAY,LINE-01,ORD-01-004,STY-033,230,232,17795,319,50,49,0,123,5,available,1.0087,train,synthetic
PROD-000277,FAC-001,ALLOC-01-004,2025-02-05,13:00,DAY,LINE-01,ORD-01-004,STY-033,230,226,18021,159,50,49,0,127,3,available,0.9826,train,synthetic
PROD-000278,FAC-001,ALLOC-01-004,2025-02-05,14:00,DAY,LINE-01,ORD-01-004,STY-033,230,279,18300,253,50,49,0,147,2,available,1.213,train,synthetic
PROD-000279,FAC-001,ALLOC-01-004,2025-02-05,15:00,DAY,LINE-01,ORD-01-004,STY-033,230,250,18550,207,50,49,0,139,3,available,1.087,train,synthetic
PROD-000280,FAC-001,ALLOC-01-004,2025-02-05,16:00,DAY,LINE-01,ORD-01-004,STY-033,230,245,18795,234,50,49,0,114,1,available,1.0652,train,synthetic
PROD-000281,FAC-001,ALLOC-01-004,2025-02-05,17:00,DAY,LINE-01,ORD-01-004,STY-033,230,229,19024,222,50,49,0,122,4,available,0.9957,train,synthetic
PROD-000282,FAC-001,ALLOC-01-004,2025-02-06,08:00,DAY,LINE-01,ORD-01-004,STY-033,98,96,19120,104,46,43,0,45,0,available,0.9796,train,synthetic
PROD-000283,FAC-001,ALLOC-01-004,2025-02-06,09:00,DAY,LINE-01,ORD-01-004,STY-033,98,99,19219,80,46,43,0,57,1,available,1.0102,train,synthetic
PROD-000284,FAC-001,ALLOC-01-004,2025-02-06,10:00,DAY,LINE-01,ORD-01-004,STY-033,98,92,19311,113,46,43,0,37,1,available,0.9388,train,synthetic
PROD-000285,FAC-001,ALLOC-01-004,2025-02-06,11:00,DAY,LINE-01,ORD-01-004,STY-033,98,102,19413,76,46,43,0,35,0,available,1.0408,train,synthetic
PROD-000286,FAC-001,ALLOC-01-004,2025-02-06,12:00,DAY,LINE-01,ORD-01-004,STY-033,98,96,19509,111,46,43,0,41,0,available,0.9796,train,synthetic
PROD-000287,FAC-001,ALLOC-01-004,2025-02-06,13:00,DAY,LINE-01,ORD-01-004,STY-033,98,83,19592,111,46,43,0,49,0,available,0.8469,train,synthetic
PROD-000288,FAC-001,ALLOC-01-004,2025-02-06,14:00,DAY,LINE-01,ORD-01-004,STY-033,97,103,19695,126,46,43,0,41,2,available,1.0619,train,synthetic
PROD-000289,FAC-001,ALLOC-01-004,2025-02-06,15:00,DAY,LINE-01,ORD-01-004,STY-033,97,102,19797,120,46,43,0,45,1,available,1.0515,train,synthetic
PROD-000290,FAC-001,ALLOC-01-004,2025-02-06,16:00,DAY,LINE-01,ORD-01-004,STY-033,97,102,19899,114,46,43,0,45,2,available,1.0515,train,synthetic
PROD-000291,FAC-001,ALLOC-01-004,2025-02-06,17:00,DAY,LINE-01,ORD-01-004,STY-033,97,92,19991,104,46,43,0,42,2,available,0.9485,train,synthetic
PROD-000292,FAC-001,ALLOC-01-004,2025-02-08,08:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,19992,0,50,48,0,1,0,minor,1.0,train,synthetic
PROD-000293,FAC-001,ALLOC-01-004,2025-02-08,09:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,19993,3,50,48,0,0,0,minor,1.0,train,synthetic
PROD-000294,FAC-001,ALLOC-01-004,2025-02-08,10:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,19994,2,50,48,0,0,0,minor,1.0,train,synthetic
PROD-000295,FAC-001,ALLOC-01-004,2025-02-08,11:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,19995,0,50,48,0,0,0,minor,1.0,train,synthetic
PROD-000296,FAC-001,ALLOC-01-004,2025-02-08,12:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,19996,1,50,48,0,1,0,minor,1.0,train,synthetic
PROD-000297,FAC-001,ALLOC-01-004,2025-02-08,13:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,19997,5,50,48,0,0,0,minor,1.0,train,synthetic
PROD-000298,FAC-001,ALLOC-01-004,2025-02-08,14:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,19998,3,50,48,0,0,0,minor,1.0,train,synthetic
PROD-000299,FAC-001,ALLOC-01-004,2025-02-08,15:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,19999,2,50,48,0,1,0,minor,1.0,train,synthetic
PROD-000300,FAC-001,ALLOC-01-004,2025-02-08,16:00,DAY,LINE-01,ORD-01-004,STY-033,1,1,20000,2,50,48,0,0,0,minor,1.0,train,synthetic
PROD-000301,FAC-001,ALLOC-01-005,2025-02-09,08:00,DAY,LINE-01,ORD-01-005,STY-023,115,15,15,159,47,46,0,5,1,available,0.1304,train,synthetic
PROD-000302,FAC-001,ALLOC-01-005,2025-02-09,09:00,DAY,LINE-01,ORD-01-005,STY-023,115,17,32,171,47,46,0,8,0,available,0.1478,train,synthetic
PROD-000303,FAC-001,ALLOC-01-005,2025-02-09,10:00,DAY,LINE-01,ORD-01-005,STY-023,115,102,134,131,47,46,0,43,2,available,0.887,train,synthetic
PROD-000304,FAC-001,ALLOC-01-005,2025-02-09,11:00,DAY,LINE-01,ORD-01-005,STY-023,115,93,227,126,47,46,0,44,1,available,0.8087,train,synthetic
PROD-000305,FAC-001,ALLOC-01-005,2025-02-09,12:00,DAY,LINE-01,ORD-01-005,STY-023,115,93,320,121,47,46,0,53,7,available,0.8087,train,synthetic
PROD-000306,FAC-001,ALLOC-01-005,2025-02-09,13:00,DAY,LINE-01,ORD-01-005,STY-023,115,84,404,134,47,46,0,41,3,available,0.7304,train,synthetic
PROD-000307,FAC-001,ALLOC-01-005,2025-02-09,14:00,DAY,LINE-01,ORD-01-005,STY-023,115,98,502,77,47,46,0,55,3,available,0.8522,train,synthetic
