material_status_id,factory_id,work_date,order_id,material_code,required_qty,available_qty,expected_at,status,data_split,dataset_provenance
MAT-001032,FAC-001,2025-05-15,ORD-07-012,labels,215.1,226.9,,available,validation,synthetic
MAT-001033,FAC-001,2025-05-17,ORD-07-012,sewing_thread,188.5,192.8,,available,validation,synthetic
MAT-001034,FAC-001,2025-05-18,ORD-07-012,buttons,100.0,108.2,,available,validation,synthetic
MAT-001035,FAC-001,2025-05-19,ORD-07-013,buttons,3860.7,3057.9,2025-05-19T09:00:00+00:00,minor,validation,synthetic
MAT-001036,FAC-001,2025-05-20,ORD-07-013,shell_fabric,4244.0,4618.9,,available,validation,synthetic
MAT-001037,FAC-001,2025-05-21,ORD-07-013,zipper,2461.1,2585.2,,available,validation,synthetic
MAT-001038,FAC-001,2025-05-22,ORD-07-013,labels,2837.8,2967.0,,available,validation,synthetic
MAT-001039,FAC-001,2025-05-24,ORD-07-013,shell_fabric,2097.5,2102.0,,available,validation,synthetic
MAT-001040,FAC-001,2025-05-25,ORD-07-013,zipper,1273.5,1320.4,,available,validation,synthetic
MAT-001041,FAC-001,2025-05-26,ORD-07-013,buttons,1649.1,1774.2,,available,validation,synthetic
MAT-001042,FAC-001,2025-05-27,ORD-07-013,labels,787.0,844.2,,available,validation,synthetic
MAT-001043,FAC-001,2025-05-28,ORD-07-013,zipper,451.0,456.6,,available,validation,synthetic
MAT-001044,FAC-001,2025-05-29,ORD-07-013,shell_fabric,452.3,495.2,,available,validation,synthetic
MAT-001045,FAC-001,2025-05-31,ORD-07-014,shell_fabric,800.1,821.9,,available,validation,synthetic
MAT-001046,FAC-001,2025-06-01,ORD-07-014,sewing_thread,727.4,764.5,,available,test,synthetic
MAT-001047,FAC-001,2025-06-02,ORD-07-014,sewing_thread,296.0,311.3,,available,test,synthetic
MAT-001048,FAC-001,2025-06-03,ORD-07-014,sewing_thread,209.1,212.6,,available,test,synthetic
MAT-001049,FAC-001,2025-06-04,ORD-07-014,buttons,100.0,103.7,,available,test,synthetic
MAT-001050,FAC-001,2025-06-05,ORD-07-015,sewing_thread,1578.4,1627.5,,available,test,synthetic
MAT-001051,FAC-001,2025-06-07,ORD-07-015,sewing_thread,1337.1,1490.5,,available,test,synthetic
MAT-001052,FAC-001,2025-06-08,ORD-07-015,labels,1167.8,1230.4,,available,test,synthetic
MAT-001053,FAC-001,2025-06-09,ORD-07-015,labels,945.9,1047.8,,available,test,synthetic
MAT-001054,FAC-001,2025-06-10,ORD-07-015,sewing_thread,473.0,490.7,,available,test,synthetic
MAT-001055,FAC-001,2025-06-11,ORD-07-015,sewing_thread,372.8,323.3,2025-06-11T09:00:00+00:00,minor,test,synthetic
MAT-001056,FAC-001,2025-06-12,ORD-07-015,shell_fabric,195.2,175.4,2025-06-12T09:00:00+00:00,minor,test,synthetic
MAT-001057,FAC-001,2025-06-14,ORD-07-015,sewing_thread,100.0,101.4,,available,test,synthetic
MAT-001058,FAC-001,2025-06-15,ORD-07-016,buttons,2442.1,2460.7,,available,test,synthetic
MAT-001059,FAC-001,2025-06-16,ORD-07-016,zipper,3250.5,3334.9,,available,test,synthetic
MAT-001060,FAC-001,2025-06-17,ORD-07-016,zipper,2784.4,2884.3,,available,test,synthetic
MAT-001061,FAC-001,2025-06-18,ORD-07-016,buttons,1946.1,2100.3,,available,test,synthetic
MAT-001062,FAC-001,2025-06-19,ORD-07-016,zipper,1587.5,1612.8,,available,test,synthetic
MAT-001063,FAC-001,2025-06-21,ORD-07-016,zipper,1052.4,1125.3,,available,test,synthetic
MAT-001064,FAC-001,2025-06-22,ORD-07-016,shell_fabric,593.3,659.8,,available,test,synthetic
MAT-001065,FAC-001,2025-06-23,ORD-07-016,zipper,482.6,525.1,,available,test,synthetic
MAT-001066,FAC-001,2025-06-24,ORD-07-016,shell_fabric,100.0,107.5,,available,test,synthetic
MAT-001067,FAC-001,2025-06-25,ORD-07-016,labels,100.0,110.9,,available,test,synthetic
MAT-001068,FAC-001,2025-06-26,ORD-07-017,zipper,3043.0,3315.2,,available,test,synthetic
MAT-001069,FAC-001,2025-06-28,ORD-07-017,buttons,1432.7,1511.8,,available,test,synthetic
MAT-001070,FAC-001,2025-06-29,ORD-07-017,buttons,1407.0,1438.2,,available,test,synthetic
MAT-001071,FAC-001,2025-06-30,ORD-07-017,buttons,1693.0,1813.9,,available,test,synthetic
MAT-001072,FAC-001,2025-01-04,ORD-08-001,zipper,1435.0,1535.7,,available,train,synthetic
MAT-001073,FAC-001,2025-01-05,ORD-08-001,sewing_thread,1499.2,1606.9,,available,train,synthetic
MAT-001074,FAC-001,2025-01-06,ORD-08-001,shell_fabric,636.2,646.3,,available,train,synthetic
MAT-001075,FAC-001,2025-01-07,ORD-08-001,sewing_thread,410.0,430.9,,available,train,synthetic
MAT-001076,FAC-001,2025-01-08,ORD-08-001,shell_fabric,100.0,111.4,,available,train,synthetic
MAT-001077,FAC-001,2025-01-09,ORD-08-002,sewing_thread,1331.3,1480.4,,available,train,synthetic
MAT-001078,FAC-001,2025-01-11,ORD-08-002,labels,1439.1,1492.3,,available,train,synthetic
MAT-001079,FAC-001,2025-01-12,ORD-08-002,shell_fabric,961.0,382.8,2025-01-13T09:00:00+00:00,critical,train,synthetic
MAT-001080,FAC-001,2025-01-13,ORD-08-002,zipper,1116.5,1213.3,,available,train,synthetic
MAT-001081,FAC-001,2025-01-14,ORD-08-002,buttons,1087.8,1110.5,,available,train,synthetic
MAT-001082,FAC-001,2025-01-15,ORD-08-002,zipper,669.7,740.1,,available,train,synthetic
MAT-001083,FAC-001,2025-01-16,ORD-08-002,buttons,357.6,383.4,,available,train,synthetic
MAT-001084,FAC-001,2025-01-18,ORD-08-002,labels,305.0,331.3,,available,train,synthetic
MAT-001085,FAC-001,2025-01-19,ORD-08-002,labels,100.0,106.5,,available,train,synthetic
MAT-001086,FAC-001,2025-01-20,ORD-08-003,labels,858.8,953.9,,available,train,synthetic
MAT-001087,FAC-001,2025-01-21,ORD-08-003,buttons,1367.8,1495.0,,available,train,synthetic
MAT-001088,FAC-001,2025-01-22,ORD-08-003,sewing_thread,873.5,959.1,,available,train,synthetic
MAT-001089,FAC-001,2025-01-23,ORD-08-003,shell_fabric,973.3,1032.2,,available,train,synthetic
MAT-001090,FAC-001,2025-01-25,ORD-08-003,buttons,580.6,593.7,,available,train,synthetic
MAT-001091,FAC-001,2025-01-26,ORD-08-003,shell_fabric,342.8,358.3,,available,train,synthetic
MAT-001092,FAC-001,2025-01-27,ORD-08-003,sewing_thread,219.7,225.2,,available,train,synthetic
MAT-001093,FAC-001,2025-01-28,ORD-08-003,shell_fabric,100.0,100.2,,available,train,synthetic
MAT-001094,FAC-001,2025-01-29,ORD-08-004,labels,1999.3,2132.8,,available,train,synthetic
MAT-001095,FAC-001,2025-01-30,ORD-08-004,sewing_thread,1348.5,1373.4,,available,train,synthetic
MAT-001096,FAC-001,2025-02-01,ORD-08-004,sewing_thread,1991.4,572.0,2025-02-02T09:00:00+00:00,critical,train,synthetic
MAT-001097,FAC-001,2025-02-02,ORD-08-004,shell_fabric,1844.2,1850.5,,available,train,synthetic
MAT-001098,FAC-001,2025-02-03,ORD-08-004,sewing_thread,693.1,707.7,,available,train,synthetic
MAT-001099,FAC-001,2025-02-04,ORD-08-004,labels,1185.8,1276.9,,available,train,synthetic
MAT-001100,FAC-001,2025-02-05,ORD-08-004,zipper,508.0,527.4,,available,train,synthetic
MAT-001101,FAC-001,2025-02-06,ORD-08-004,shell_fabric,207.1,213.0,,available,train,synthetic
MAT-001102,FAC-001,2025-02-08,ORD-08-004,sewing_thread,100.0,102.4,,available,train,synthetic
MAT-001103,FAC-001,2025-02-09,ORD-08-005,shell_fabric,1125.0,1182.9,,available,train,synthetic
MAT-001104,FAC-001,2025-02-10,ORD-08-005,zipper,923.6,958.6,,available,train,synthetic
MAT-001105,FAC-001,2025-02-11,ORD-08-005,zipper,582.4,624.9,,available,train,synthetic
MAT-001106,FAC-001,2025-02-12,ORD-08-005,zipper,692.9,725.0,,available,train,synthetic
MAT-001107,FAC-001,2025-02-13,ORD-08-005,shell_fabric,297.8,326.7,,available,train,synthetic
MAT-001108,FAC-001,2025-02-15,ORD-08-005,labels,208.6,213.3,,available,train,synthetic
MAT-001109,FAC-001,2025-02-16,ORD-08-005,sewing_thread,157.1,159.9,,available,train,synthetic
MAT-001110,FAC-001,2025-02-17,ORD-08-005,buttons,100.0,111.0,,available,train,synthetic
MAT-001111,FAC-001,2025-02-18,ORD-08-005,zipper,100.0,111.8,,available,train,synthetic
MAT-001112,FAC-001,2025-02-19,ORD-08-006,labels,3713.8,3774.0,,available,train,synthetic
MAT-001113,FAC-001,2025-02-20,ORD-08-006,labels,1832.7,1990.2,,available,train,synthetic
MAT-001114,FAC-001,2025-02-22,ORD-08-006,zipper,1263.7,1382.6,,available,train,synthetic
MAT-001115,FAC-001,2025-02-23,ORD-08-006,buttons,1695.1,1742.4,,available,train,synthetic
MAT-001116,FAC-001,2025-02-24,ORD-08-006,shell_fabric,977.2,1082.8,,available,train,synthetic
MAT-001117,FAC-001,2025-02-25,ORD-08-006,shell_fabric,911.6,1011.9,,available,train,synthetic
MAT-001118,FAC-001,2025-02-26,ORD-08-006,sewing_thread,752.5,791.1,,available,train,synthetic
MAT-001119,FAC-001,2025-02-27,ORD-08-006,buttons,372.9,410.2,,available,train,synthetic
MAT-001120,FAC-001,2025-03-01,ORD-08-006,zipper,115.3,128.5,,available,train,synthetic
MAT-001121,FAC-001,2025-03-02,ORD-08-006,zipper,100.0,107.6,,available,train,synthetic
MAT-001122,FAC-001,2025-03-03,ORD-08-006,labels,100.0,111.0,,available,train,synthetic
MAT-001123,FAC-001,2025-03-04,ORD-08-007,shell_fabric,1566.5,1381.2,2025-03-04T09:00:00+00:00,minor,train,synthetic
MAT-001124,FAC-001,2025-03-05,ORD-08-007,labels,1984.5,2189.9,,available,train,synthetic
MAT-001125,FAC-001,2025-03-06,ORD-08-007,zipper,1389.3,1435.5,,available,train,synthetic
MAT-001126,FAC-001,2025-03-08,ORD-08-007,shell_fabric,631.1,638.8,,available,train,synthetic
MAT-001127,FAC-001,2025-03-09,ORD-08-007,buttons,343.9,348.1,,available,train,synthetic
MAT-001128,FAC-001,2025-03-10,ORD-08-007,zipper,100.0,105.1,,available,train,synthetic
MAT-001129,FAC-001,2025-03-11,ORD-08-008,labels,5216.5,5334.0,,available,train,synthetic
MAT-001130,FAC-001,2025-03-12,ORD-08-008,buttons,3311.7,3392.0,,available,train,synthetic
MAT-001131,FAC-001,2025-03-13,ORD-08-008,labels,4091.5,4158.3,,available,train,synthetic
MAT-001132,FAC-001,2025-03-15,ORD-08-008,sewing_thread,2196.2,2239.4,,available,train,synthetic
MAT-001133,FAC-001,2025-03-16,ORD-08-008,zipper,1918.1,2002.2,,available,train,synthetic
MAT-001134,FAC-001,2025-03-17,ORD-08-008,buttons,1098.1,1200.0,,available,train,synthetic
MAT-001135,FAC-001,2025-03-18,ORD-08-008,labels,641.0,662.0,,available,train,synthetic
MAT-001136,FAC-001,2025-03-19,ORD-08-008,labels,485.8,524.7,,available,train,synthetic
MAT-001137,FAC-001,2025-03-20,ORD-08-008,shell_fabric,203.2,218.0,,available,train,synthetic
MAT-001138,FAC-001,2025-03-22,ORD-08-008,zipper,100.0,85.6,2025-03-22T09:00:00+00:00,minor,train,synthetic
MAT-001139,FAC-001,2025-03-23,ORD-08-009,buttons,567.9,614.1,,available,train,synthetic
MAT-001140,FAC-001,2025-03-24,ORD-08-009,zipper,327.7,358.3,,available,train,synthetic
MAT-001141,FAC-001,2025-03-25,ORD-08-009,sewing_thread,385.6,392.6,,available,train,synthetic
MAT-001142,FAC-001,2025-03-26,ORD-08-009,labels,133.3,133.5,,available,train,synthetic
MAT-001143,FAC-001,2025-03-27,ORD-08-009,zipper,100.0,104.9,,available,train,synthetic
MAT-001144,FAC-001,2025-03-29,ORD-08-009,labels,100.0,106.7,,available,train,synthetic
MAT-001145,FAC-001,2025-03-30,ORD-08-010,zipper,1808.5,1865.8,,available,train,synthetic
MAT-001146,FAC-001,2025-03-31,ORD-08-010,zipper,1123.1,1224.1,,available,train,synthetic
MAT-001147,FAC-001,2025-04-01,ORD-08-010,shell_fabric,1941.5,2143.5,,available,train,synthetic
MAT-001148,FAC-001,2025-04-02,ORD-08-010,sewing_thread,1812.8,1822.2,,available,train,synthetic
MAT-001149,FAC-001,2025-04-03,ORD-08-010,sewing_thread,1219.6,1268.6,,available,train,synthetic
MAT-001150,FAC-001,2025-04-05,ORD-08-010,shell_fabric,1373.4,1500.9,,available,train,synthetic
MAT-001151,FAC-001,2025-04-06,ORD-08-010,shell_fabric,844.4,912.2,,available,train,synthetic
MAT-001152,FAC-001,2025-04-07,ORD-08-010,zipper,678.5,736.2,,available,train,synthetic
MAT-001153,FAC-001,2025-04-08,ORD-08-010,shell_fabric,319.9,351.0,,available,train,synthetic
MAT-001154,FAC-001,2025-04-09,ORD-08-010,labels,100.0,108.9,,available,train,synthetic
MAT-001155,FAC-001,2025-04-10,ORD-08-011,sewing_thread,2151.0,2157.0,,available,train,synthetic
MAT-001156,FAC-001,2025-04-12,ORD-08-011,shell_fabric,1957.1,2154.4,,available,train,synthetic
MAT-001157,FAC-001,2025-04-13,ORD-08-011,buttons,1170.9,1266.9,,available,train,synthetic
MAT-001158,FAC-001,2025-04-14,ORD-08-011,sewing_thread,1377.1,1386.1,,available,train,synthetic
MAT-001159,FAC-001,2025-04-15,ORD-08-011,zipper,833.6,888.3,,available,train,synthetic
MAT-001160,FAC-001,2025-04-16,ORD-08-011,sewing_thread,608.3,616.2,,available,train,synthetic
MAT-001161,FAC-001,2025-04-17,ORD-08-011,zipper,457.6,505.8,,available,train,synthetic
MAT-001162,FAC-001,2025-04-19,ORD-08-011,sewing_thread,590.6,654.5,,available,train,synthetic
MAT-001163,FAC-001,2025-04-20,ORD-08-011,zipper,297.8,301.7,,available,train,synthetic
MAT-001164,FAC-001,2025-04-21,ORD-08-011,zipper,100.0,106.9,,available,train,synthetic
MAT-001165,FAC-001,2025-04-22,ORD-08-012,buttons,2252.2,2495.7,,available,train,synthetic
MAT-001166,FAC-001,2025-04-23,ORD-08-012,sewing_thread,2240.9,2246.4,,available,train,synthetic
MAT-001167,FAC-001,2025-04-24,ORD-08-012,sewing_thread,1558.8,1711.4,,available,train,synthetic
MAT-001168,FAC-001,2025-04-26,ORD-08-012,labels,649.0,691.3,,available,train,synthetic
MAT-001169,FAC-001,2025-04-27,ORD-08-012,zipper,656.7,730.2,,available,train,synthetic
MAT-001170,FAC-001,2025-04-28,ORD-08-012,buttons,100.0,101.1,,available,train,synthetic
MAT-001171,FAC-001,2025-04-29,ORD-08-013,shell_fabric,3657.9,3996.2,,available,train,synthetic
MAT-001172,FAC-001,2025-04-30,ORD-08-013,labels,2340.2,2589.5,,available,train,synthetic
MAT-001173,FAC-001,2025-05-01,ORD-08-013,labels,1690.5,1874.4,,available,validation,synthetic
MAT-001174,FAC-001,2025-05-03,ORD-08-013,labels,1910.0,1998.8,,available,validation,synthetic
MAT-001175,FAC-001,2025-05-04,ORD-08-013,zipper,1379.7,1449.4,,available,validation,synthetic
MAT-001176,FAC-001,2025-05-05,ORD-08-013,shell_fabric,908.7,928.0,,available,validation,synthetic
MAT-001177,FAC-001,2025-05-06,ORD-08-013,zipper,1057.6,1073.4,,available,validation,synthetic
MAT-001178,FAC-001,2025-05-07,ORD-08-013,zipper,842.4,876.0,,available,validation,synthetic
MAT-001179,FAC-001,2025-05-08,ORD-08-013,zipper,224.8,246.1,,available,validation,synthetic
MAT-001180,FAC-001,2025-05-10,ORD-08-014,sewing_thread,1059.9,1177.5,,available,validation,synthetic
MAT-001181,FAC-001,2025-05-11,ORD-08-014,zipper,561.3,614.7,,available,validation,synthetic
MAT-001182,FAC-001,2025-05-12,ORD-08-014,zipper,348.1,372.5,,available,validation,synthetic
MAT-001183,FAC-001,2025-05-13,ORD-08-014,zipper,576.1,635.2,,available,validation,synthetic
MAT-001184,FAC-001,2025-05-14,ORD-08-014,shell_fabric,348.3,381.9,,available,validation,synthetic
MAT-001185,FAC-001,2025-05-15,ORD-08-014,labels,100.0,111.7,,available,validation,synthetic
MAT-001186,FAC-001,2025-05-17,ORD-08-014,buttons,100.0,106.4,,available,validation,synthetic
MAT-001187,FAC-001,2025-05-18,ORD-08-014,zipper,100.0,109.5,,available,validation,synthetic
MAT-001188,FAC-001,2025-05-19,ORD-08-015,labels,1642.4,1657.6,,available,validation,synthetic
MAT-001189,FAC-001,2025-05-20,ORD-08-015,shell_fabric,1679.8,1805.9,,available,validation,synthetic
MAT-001190,FAC-001,2025-05-21,ORD-08-015,labels,1970.5,2071.3,,available,validation,synthetic
MAT-001191,FAC-001,2025-05-22,ORD-08-015,labels,1625.2,1774.6,,available,validation,synthetic
MAT-001192,FAC-001,2025-05-24,ORD-08-015,zipper,633.7,638.7,,available,validation,synthetic
MAT-001193,FAC-001,2025-05-25,ORD-08-015,zipper,881.0,959.4,,available,validation,synthetic
MAT-001194,FAC-001,2025-05-26,ORD-08-015,shell_fabric,617.6,681.7,,available,validation,synthetic
MAT-001195,FAC-001,2025-05-27,ORD-08-015,labels,116.4,118.7,,available,validation,synthetic
MAT-001196,FAC-001,2025-05-28,ORD-08-015,zipper,100.0,104.9,,available,validation,synthetic
MAT-001197,FAC-001,2025-05-29,ORD-08-016,shell_fabric,1703.0,1806.6,,available,validation,synthetic
MAT-001198,FAC-001,2025-05-31,ORD-08-016,sewing_thread,802.9,839.7,,available,validation,synthetic
MAT-001199,FAC-001,2025-06-01,ORD-08-016,buttons,797.2,835.6,,available,test,synthetic
MAT-001200,FAC-001,2025-06-02,ORD-08-016,sewing_thread,1437.1,1589.3,,available,test,synthetic
MAT-001201,FAC-001,2025-06-03,ORD-08-016,shell_fabric,946.4,1022.4,,available,test,synthetic
MAT-001202,FAC-001,2025-06-04,ORD-08-016,shell_fabric,678.4,692.7,,available,test,synthetic
MAT-001203,FAC-001,2025-06-05,ORD-08-016,labels,449.7,455.6,,available,test,synthetic
MAT-001204,FAC-001,2025-06-07,ORD-08-016,shell_fabric,717.5,543.6,2025-06-07T09:00:00+00:00,minor,test,synthetic
MAT-001205,FAC-001,2025-06-08,ORD-08-016,labels,321.2,338.0,,available,test,synthetic
MAT-001206,FAC-001,2025-06-09,ORD-08-016,buttons,245.1,178.3,2025-06-09T09:00:00+00:00,minor,test,synthetic
MAT-001207,FAC-001,2025-06-10,ORD-08-016,shell_fabric,116.9,127.6,,available,test,synthetic
MAT-001208,FAC-001,2025-06-11,ORD-08-016,sewing_thread,100.0,36.3,2025-06-12T09:00:00+00:00,critical,test,synthetic
MAT-001209,FAC-001,2025-06-12,ORD-08-016,labels,100.0,106.9,,available,test,synthetic
MAT-001210,FAC-001,2025-06-14,ORD-08-017,buttons,4038.3,4287.2,,available,test,synthetic
MAT-001211,FAC-001,2025-06-15,ORD-08-017,labels,2935.6,2958.2,,available,test,synthetic
MAT-001212,FAC-001,2025-06-16,ORD-08-017,sewing_thread,2659.1,2695.2,,available,test,synthetic
MAT-001213,FAC-001,2025-06-17,ORD-08-017,buttons,2017.8,2245.9,,available,test,synthetic
MAT-001214,FAC-001,2025-06-18,ORD-08-017,shell_fabric,816.1,828.6,,available,test,synthetic
MAT-001215,FAC-001,2025-06-19,ORD-08-017,sewing_thread,633.8,673.4,,available,test,synthetic
MAT-001216,FAC-001,2025-06-21,ORD-08-017,labels,359.7,373.2,,available,test,synthetic
MAT-001217,FAC-001,2025-06-22,ORD-08-017,zipper,100.0,100.2,,available,test,synthetic
MAT-001218,FAC-001,2025-06-23,ORD-08-018,labels,2315.9,2380.9,,available,test,synthetic
MAT-001219,FAC-001,2025-06-24,ORD-08-018,buttons,1135.5,929.3,2025-06-24T09:00:00+00:00,minor,test,synthetic
MAT-001220,FAC-001,2025-06-25,ORD-08-018,shell_fabric,1851.7,2052.0,,available,test,synthetic
MAT-001221,FAC-001,2025-06-26,ORD-08-018,shell_fabric,1225.8,1368.0,,available,test,synthetic
MAT-001222,FAC-001,2025-06-28,ORD-08-018,labels,663.8,680.3,,available,test,synthetic
MAT-001223,FAC-001,2025-06-29,ORD-08-018,shell_fabric,835.4,855.6,,available,test,synthetic
MAT-001224,FAC-001,2025-06-30,ORD-08-018,labels,541.6,324.1,2025-07-01T09:00:00+00:00,critical,test,synthetic
