quality_defect_id,factory_id,work_date,line_id,order_id,style_id,defect_code,defect_count,inspected_qty,severity,data_split,dataset_provenance
QDEF-000232,FAC-001,2025-02-19,LINE-01,ORD-01-005,STY-023,puckering,4,360,major,train,synthetic
QDEF-000233,FAC-001,2025-02-19,LINE-01,ORD-01-005,STY-023,shade_variation,2,360,minor,train,synthetic
QDEF-000234,FAC-001,2025-02-19,LINE-01,ORD-01-005,STY-023,uneven_stitch,2,360,minor,train,synthetic
QDEF-000235,FAC-001,2025-02-19,LINE-01,ORD-01-005,STY-023,measurement_variance,2,360,major,train,synthetic
QDEF-000236,FAC-001,2025-02-19,LINE-01,ORD-01-005,STY-023,skip_stitch,1,360,minor,train,synthetic
QDEF-000237,FAC-001,2025-02-20,LINE-01,ORD-01-005,STY-023,measurement_variance,1,15,minor,train,synthetic
QDEF-000238,FAC-001,2025-02-20,LINE-01,ORD-01-005,STY-023,puckering,1,15,minor,train,synthetic
QDEF-000239,FAC-001,2025-02-22,LINE-01,ORD-01-006,STY-007,oil_mark,1,415,major,train,synthetic
QDEF-000240,FAC-001,2025-02-22,LINE-01,ORD-01-006,STY-007,skip_stitch,1,415,major,train,synthetic
QDEF-000241,FAC-001,2025-02-22,LINE-01,ORD-01-006,STY-007,shade_variation,1,415,minor,train,synthetic
QDEF-000242,FAC-001,2025-02-22,LINE-01,ORD-01-006,STY-007,puckering,2,415,major,train,synthetic
QDEF-000243,FAC-001,2025-02-22,LINE-01,ORD-01-006,STY-007,uneven_stitch,2,415,minor,train,synthetic
QDEF-000244,FAC-001,2025-02-23,LINE-01,ORD-01-006,STY-007,uneven_stitch,1,469,critical,train,synthetic
QDEF-000245,FAC-001,2025-02-23,LINE-01,ORD-01-006,STY-007,shade_variation,1,469,major,train,synthetic
QDEF-000246,FAC-001,2025-02-23,LINE-01,ORD-01-006,STY-007,puckering,2,469,minor,train,synthetic
QDEF-000247,FAC-001,2025-02-23,LINE-01,ORD-01-006,STY-007,oil_mark,3,469,minor,train,synthetic
QDEF-000248,FAC-001,2025-02-23,LINE-01,ORD-01-006,STY-007,skip_stitch,1,469,minor,train,synthetic
QDEF-000249,FAC-001,2025-02-23,LINE-01,ORD-01-006,STY-007,open_seam,2,469,minor,train,synthetic
QDEF-000250,FAC-001,2025-02-24,LINE-01,ORD-01-006,STY-007,skip_stitch,4,467,major,train,synthetic
QDEF-000251,FAC-001,2025-02-24,LINE-01,ORD-01-006,STY-007,open_seam,2,467,minor,train,synthetic
QDEF-000252,FAC-001,2025-02-24,LINE-01,ORD-01-006,STY-007,uneven_stitch,1,467,minor,train,synthetic
QDEF-000253,FAC-001,2025-02-24,LINE-01,ORD-01-006,STY-007,shade_variation,4,467,minor,train,synthetic
QDEF-000254,FAC-001,2025-02-24,LINE-01,ORD-01-006,STY-007,measurement_variance,2,467,minor,train,synthetic
QDEF-000255,FAC-001,2025-02-24,LINE-01,ORD-01-006,STY-007,puckering,3,467,major,train,synthetic
QDEF-000256,FAC-001,2025-02-25,LINE-01,ORD-01-006,STY-007,skip_stitch,2,533,minor,train,synthetic
QDEF-000257,FAC-001,2025-02-25,LINE-01,ORD-01-006,STY-007,puckering,4,533,minor,train,synthetic
QDEF-000258,FAC-001,2025-02-25,LINE-01,ORD-01-006,STY-007,open_seam,1,533,minor,train,synthetic
QDEF-000259,FAC-001,2025-02-25,LINE-01,ORD-01-006,STY-007,uneven_stitch,3,533,minor,train,synthetic
QDEF-000260,FAC-001,2025-02-25,LINE-01,ORD-01-006,STY-007,measurement_variance,1,533,minor,train,synthetic
QDEF-000261,FAC-001,2025-02-25,LINE-01,ORD-01-006,STY-007,oil_mark,2,533,critical,train,synthetic
QDEF-000262,FAC-001,2025-02-26,LINE-01,ORD-01-006,STY-007,measurement_variance,1,523,major,train,synthetic
QDEF-000263,FAC-001,2025-02-26,LINE-01,ORD-01-006,STY-007,puckering,1,523,minor,train,synthetic
QDEF-000264,FAC-001,2025-02-26,LINE-01,ORD-01-006,STY-007,open_seam,2,523,critical,train,synthetic
QDEF-000265,FAC-001,2025-02-26,LINE-01,ORD-01-006,STY-007,uneven_stitch,2,523,major,train,synthetic
QDEF-000266,FAC-001,2025-02-26,LINE-01,ORD-01-006,STY-007,oil_mark,1,523,minor,train,synthetic
QDEF-000267,FAC-001,2025-02-27,LINE-01,ORD-01-006,STY-007,shade_variation,3,460,minor,train,synthetic
QDEF-000268,FAC-001,2025-02-27,LINE-01,ORD-01-006,STY-007,skip_stitch,2,460,minor,train,synthetic
QDEF-000269,FAC-001,2025-02-27,LINE-01,ORD-01-006,STY-007,open_seam,2,460,minor,train,synthetic
QDEF-000270,FAC-001,2025-02-27,LINE-01,ORD-01-006,STY-007,measurement_variance,1,460,minor,train,synthetic
QDEF-000271,FAC-001,2025-02-27,LINE-01,ORD-01-006,STY-007,puckering,3,460,major,train,synthetic
QDEF-000272,FAC-001,2025-02-27,LINE-01,ORD-01-006,STY-007,uneven_stitch,3,460,minor,train,synthetic
QDEF-000273,FAC-001,2025-03-01,LINE-01,ORD-01-006,STY-007,skip_stitch,2,381,critical,train,synthetic
QDEF-000274,FAC-001,2025-03-01,LINE-01,ORD-01-006,STY-007,open_seam,2,381,minor,train,synthetic
QDEF-000275,FAC-001,2025-03-01,LINE-01,ORD-01-006,STY-007,uneven_stitch,2,381,minor,train,synthetic
QDEF-000276,FAC-001,2025-03-01,LINE-01,ORD-01-006,STY-007,oil_mark,1,381,minor,train,synthetic
QDEF-000277,FAC-001,2025-03-01,LINE-01,ORD-01-006,STY-007,puckering,1,381,major,train,synthetic
QDEF-000278,FAC-001,2025-03-03,LINE-01,ORD-01-007,STY-017,open_seam,1,716,minor,train,synthetic
QDEF-000279,FAC-001,2025-03-03,LINE-01,ORD-01-007,STY-017,shade_variation,3,716,minor,train,synthetic
QDEF-000280,FAC-001,2025-03-03,LINE-01,ORD-01-007,STY-017,uneven_stitch,3,716,minor,train,synthetic
QDEF-000281,FAC-001,2025-03-03,LINE-01,ORD-01-007,STY-017,skip_stitch,1,716,major,train,synthetic
QDEF-000282,FAC-001,2025-03-03,LINE-01,ORD-01-007,STY-017,measurement_variance,2,716,minor,train,synthetic
QDEF-000283,FAC-001,2025-03-03,LINE-01,ORD-01-007,STY-017,puckering,1,716,minor,train,synthetic
QDEF-000284,FAC-001,2025-03-04,LINE-01,ORD-01-007,STY-017,uneven_stitch,4,818,minor,train,synthetic
QDEF-000285,FAC-001,2025-03-04,LINE-01,ORD-01-007,STY-017,open_seam,2,818,minor,train,synthetic
QDEF-000286,FAC-001,2025-03-04,LINE-01,ORD-01-007,STY-017,skip_stitch,2,818,minor,train,synthetic
QDEF-000287,FAC-001,2025-03-04,LINE-01,ORD-01-007,STY-017,oil_mark,2,818,major,train,synthetic
QDEF-000288,FAC-001,2025-03-04,LINE-01,ORD-01-007,STY-017,puckering,2,818,minor,train,synthetic
QDEF-000289,FAC-001,2025-03-04,LINE-01,ORD-01-007,STY-017,measurement_variance,1,818,minor,train,synthetic
QDEF-000290,FAC-001,2025-03-05,LINE-01,ORD-01-007,STY-017,open_seam,3,1026,major,train,synthetic
QDEF-000291,FAC-001,2025-03-05,LINE-01,ORD-01-007,STY-017,measurement_variance,2,1026,minor,train,synthetic
QDEF-000292,FAC-001,2025-03-05,LINE-01,ORD-01-007,STY-017,shade_variation,4,1026,minor,train,synthetic
QDEF-000293,FAC-001,2025-03-05,LINE-01,ORD-01-007,STY-017,oil_mark,4,1026,minor,train,synthetic
QDEF-000294,FAC-001,2025-03-05,LINE-01,ORD-01-007,STY-017,skip_stitch,3,1026,major,train,synthetic
QDEF-000295,FAC-001,2025-03-05,LINE-01,ORD-01-007,STY-017,uneven_stitch,1,1026,minor,train,synthetic
QDEF-000296,FAC-001,2025-03-05,LINE-01,ORD-01-007,STY-017,puckering,2,1026,minor,train,synthetic
QDEF-000297,FAC-001,2025-03-06,LINE-01,ORD-01-007,STY-017,open_seam,6,730,major,train,synthetic
QDEF-000298,FAC-001,2025-03-06,LINE-01,ORD-01-007,STY-017,puckering,1,730,minor,train,synthetic
QDEF-000299,FAC-001,2025-03-06,LINE-01,ORD-01-007,STY-017,measurement_variance,1,730,minor,train,synthetic
QDEF-000300,FAC-001,2025-03-06,LINE-01,ORD-01-007,STY-017,uneven_stitch,2,730,minor,train,synthetic
QDEF-000301,FAC-001,2025-03-06,LINE-01,ORD-01-007,STY-017,skip_stitch,2,730,minor,train,synthetic
QDEF-000302,FAC-001,2025-03-08,LINE-01,ORD-01-007,STY-017,measurement_variance,3,1139,major,train,synthetic
QDEF-000303,FAC-001,2025-03-08,LINE-01,ORD-01-007,STY-017,skip_stitch,3,1139,major,train,synthetic
QDEF-000304,FAC-001,2025-03-08,LINE-01,ORD-01-007,STY-017,uneven_stitch,2,1139,minor,train,synthetic
QDEF-000305,FAC-001,2025-03-08,LINE-01,ORD-01-007,STY-017,shade_variation,2,1139,major,train,synthetic
QDEF-000306,FAC-001,2025-03-08,LINE-01,ORD-01-007,STY-017,open_seam,4,1139,minor,train,synthetic
QDEF-000307,FAC-001,2025-03-08,LINE-01,ORD-01-007,STY-017,puckering,7,1139,minor,train,synthetic
QDEF-000308,FAC-001,2025-03-08,LINE-01,ORD-01-007,STY-017,oil_mark,1,1139,minor,train,synthetic
QDEF-000309,FAC-001,2025-03-09,LINE-01,ORD-01-007,STY-017,open_seam,3,959,minor,train,synthetic
QDEF-000310,FAC-001,2025-03-09,LINE-01,ORD-01-007,STY-017,skip_stitch,2,959,major,train,synthetic
QDEF-000311,FAC-001,2025-03-09,LINE-01,ORD-01-007,STY-017,measurement_variance,1,959,minor,train,synthetic
QDEF-000312,FAC-001,2025-03-09,LINE-01,ORD-01-007,STY-017,shade_variation,3,959,major,train,synthetic
QDEF-000313,FAC-001,2025-03-09,LINE-01,ORD-01-007,STY-017,oil_mark,1,959,minor,train,synthetic
QDEF-000314,FAC-001,2025-03-09,LINE-01,ORD-01-007,STY-017,uneven_stitch,2,959,major,train,synthetic
QDEF-000315,FAC-001,2025-03-10,LINE-01,ORD-01-007,STY-017,skip_stitch,4,1174,minor,train,synthetic
QDEF-000316,FAC-001,2025-03-10,LINE-01,ORD-01-007,STY-017,oil_mark,4,1174,major,train,synthetic
QDEF-000317,FAC-001,2025-03-10,LINE-01,ORD-01-007,STY-017,uneven_stitch,8,1174,minor,train,synthetic
QDEF-000318,FAC-001,2025-03-10,LINE-01,ORD-01-007,STY-017,shade_variation,4,1174,minor,train,synthetic
QDEF-000319,FAC-001,2025-03-10,LINE-01,ORD-01-007,STY-017,puckering,5,1174,minor,train,synthetic
QDEF-000320,FAC-001,2025-03-10,LINE-01,ORD-01-007,STY-017,open_seam,2,1174,major,train,synthetic
QDEF-000321,FAC-001,2025-03-10,LINE-01,ORD-01-007,STY-017,measurement_variance,2,1174,minor,train,synthetic
QDEF-000322,FAC-001,2025-03-11,LINE-01,ORD-01-007,STY-017,oil_mark,5,618,minor,train,synthetic
QDEF-000323,FAC-001,2025-03-11,LINE-01,ORD-01-007,STY-017,shade_variation,4,618,minor,train,synthetic
QDEF-000324,FAC-001,2025-03-11,LINE-01,ORD-01-007,STY-017,skip_stitch,1,618,minor,train,synthetic
QDEF-000325,FAC-001,2025-03-11,LINE-01,ORD-01-007,STY-017,uneven_stitch,5,618,major,train,synthetic
QDEF-000326,FAC-001,2025-03-11,LINE-01,ORD-01-007,STY-017,puckering,5,618,minor,train,synthetic
QDEF-000327,FAC-001,2025-03-11,LINE-01,ORD-01-007,STY-017,open_seam,3,618,major,train,synthetic
QDEF-000328,FAC-001,2025-03-11,LINE-01,ORD-01-007,STY-017,measurement_variance,3,618,minor,train,synthetic
QDEF-000329,FAC-001,2025-03-12,LINE-01,ORD-01-007,STY-017,measurement_variance,1,100,minor,train,synthetic
QDEF-000330,FAC-001,2025-03-15,LINE-01,ORD-01-008,STY-033,skip_stitch,5,800,major,train,synthetic
QDEF-000331,FAC-001,2025-03-15,LINE-01,ORD-01-008,STY-033,open_seam,2,800,minor,train,synthetic
QDEF-000332,FAC-001,2025-03-15,LINE-01,ORD-01-008,STY-033,uneven_stitch,3,800,major,train,synthetic
QDEF-000333,FAC-001,2025-03-15,LINE-01,ORD-01-008,STY-033,measurement_variance,3,800,minor,train,synthetic
QDEF-000334,FAC-001,2025-03-15,LINE-01,ORD-01-008,STY-033,puckering,1,800,major,train,synthetic
QDEF-000335,FAC-001,2025-03-16,LINE-01,ORD-01-008,STY-033,open_seam,3,859,minor,train,synthetic
QDEF-000336,FAC-001,2025-03-16,LINE-01,ORD-01-008,STY-033,uneven_stitch,4,859,minor,train,synthetic
QDEF-000337,FAC-001,2025-03-16,LINE-01,ORD-01-008,STY-033,oil_mark,3,859,major,train,synthetic
QDEF-000338,FAC-001,2025-03-16,LINE-01,ORD-01-008,STY-033,shade_variation,3,859,major,train,synthetic
QDEF-000339,FAC-001,2025-03-16,LINE-01,ORD-01-008,STY-033,skip_stitch,2,859,critical,train,synthetic
QDEF-000340,FAC-001,2025-03-16,LINE-01,ORD-01-008,STY-033,measurement_variance,2,859,minor,train,synthetic
QDEF-000341,FAC-001,2025-03-17,LINE-01,ORD-01-008,STY-033,measurement_variance,5,1052,minor,train,synthetic
QDEF-000342,FAC-001,2025-03-17,LINE-01,ORD-01-008,STY-033,oil_mark,4,1052,major,train,synthetic
QDEF-000343,FAC-001,2025-03-17,LINE-01,ORD-01-008,STY-033,open_seam,4,1052,major,train,synthetic
QDEF-000344,FAC-001,2025-03-17,LINE-01,ORD-01-008,STY-033,uneven_stitch,2,1052,major,train,synthetic
QDEF-000345,FAC-001,2025-03-17,LINE-01,ORD-01-008,STY-033,shade_variation,5,1052,minor,train,synthetic
QDEF-000346,FAC-001,2025-03-17,LINE-01,ORD-01-008,STY-033,skip_stitch,2,1052,minor,train,synthetic
QDEF-000347,FAC-001,2025-03-17,LINE-01,ORD-01-008,STY-033,puckering,2,1052,minor,train,synthetic
QDEF-000348,FAC-001,2025-03-18,LINE-01,ORD-01-008,STY-033,skip_stitch,4,1099,minor,train,synthetic
QDEF-000349,FAC-001,2025-03-18,LINE-01,ORD-01-008,STY-033,oil_mark,4,1099,minor,train,synthetic
QDEF-000350,FAC-001,2025-03-18,LINE-01,ORD-01-008,STY-033,shade_variation,4,1099,minor,train,synthetic
QDEF-000351,FAC-001,2025-03-18,LINE-01,ORD-01-008,STY-033,puckering,1,1099,minor,train,synthetic
QDEF-000352,FAC-001,2025-03-18,LINE-01,ORD-01-008,STY-033,uneven_stitch,6,1099,minor,train,synthetic
QDEF-000353,FAC-001,2025-03-18,LINE-01,ORD-01-008,STY-033,measurement_variance,6,1099,major,train,synthetic
QDEF-000354,FAC-001,2025-03-18,LINE-01,ORD-01-008,STY-033,open_seam,4,1099,minor,train,synthetic
QDEF-000355,FAC-001,2025-03-19,LINE-01,ORD-01-008,STY-033,skip_stitch,3,1129,major,train,synthetic
QDEF-000356,FAC-001,2025-03-19,LINE-01,ORD-01-008,STY-033,shade_variation,3,1129,minor,train,synthetic
QDEF-000357,FAC-001,2025-03-19,LINE-01,ORD-01-008,STY-033,uneven_stitch,5,1129,major,train,synthetic
QDEF-000358,FAC-001,2025-03-19,LINE-01,ORD-01-008,STY-033,oil_mark,3,1129,minor,train,synthetic
QDEF-000359,FAC-001,2025-03-19,LINE-01,ORD-01-008,STY-033,puckering,2,1129,major,train,synthetic
QDEF-000360,FAC-001,2025-03-19,LINE-01,ORD-01-008,STY-033,measurement_variance,1,1129,major,train,synthetic
QDEF-000361,FAC-001,2025-03-20,LINE-01,ORD-01-008,STY-033,measurement_variance,5,549,minor,train,synthetic
QDEF-000362,FAC-001,2025-03-20,LINE-01,ORD-01-008,STY-033,skip_stitch,1,549,minor,train,synthetic
QDEF-000363,FAC-001,2025-03-20,LINE-01,ORD-01-008,STY-033,oil_mark,1,549,minor,train,synthetic
QDEF-000364,FAC-001,2025-03-20,LINE-01,ORD-01-008,STY-033,open_seam,1,549,minor,train,synthetic
QDEF-000365,FAC-001,2025-03-20,LINE-01,ORD-01-008,STY-033,puckering,2,549,critical,train,synthetic
QDEF-000366,FAC-001,2025-03-22,LINE-01,ORD-01-008,STY-033,uneven_stitch,4,904,major,train,synthetic
QDEF-000367,FAC-001,2025-03-22,LINE-01,ORD-01-008,STY-033,puckering,6,904,major,train,synthetic
QDEF-000368,FAC-001,2025-03-22,LINE-01,ORD-01-008,STY-033,measurement_variance,1,904,minor,train,synthetic
QDEF-000369,FAC-001,2025-03-22,LINE-01,ORD-01-008,STY-033,shade_variation,3,904,minor,train,synthetic
QDEF-000370,FAC-001,2025-03-22,LINE-01,ORD-01-008,STY-033,skip_stitch,1,904,minor,train,synthetic
QDEF-000371,FAC-001,2025-03-23,LINE-01,ORD-01-009,STY-034,measurement_variance,2,706,major,train,synthetic
QDEF-000372,FAC-001,2025-03-23,LINE-01,ORD-01-009,STY-034,puckering,2,706,minor,train,synthetic
QDEF-000373,FAC-001,2025-03-23,LINE-01,ORD-01-009,STY-034,open_seam,1,706,minor,train,synthetic
QDEF-000374,FAC-001,2025-03-23,LINE-01,ORD-01-009,STY-034,oil_mark,2,706,minor,train,synthetic
QDEF-000375,FAC-001,2025-03-23,LINE-01,ORD-01-009,STY-034,uneven_stitch,2,706,minor,train,synthetic
QDEF-000376,FAC-001,2025-03-24,LINE-01,ORD-01-009,STY-034,uneven_stitch,3,698,major,train,synthetic
QDEF-000377,FAC-001,2025-03-24,LINE-01,ORD-01-009,STY-034,puckering,4,698,major,train,synthetic
QDEF-000378,FAC-001,2025-03-24,LINE-01,ORD-01-009,STY-034,shade_variation,1,698,minor,train,synthetic
QDEF-000379,FAC-001,2025-03-24,LINE-01,ORD-01-009,STY-034,skip_stitch,2,698,critical,train,synthetic
QDEF-000380,FAC-001,2025-03-24,LINE-01,ORD-01-009,STY-034,measurement_variance,1,698,minor,train,synthetic
QDEF-000381,FAC-001,2025-03-24,LINE-01,ORD-01-009,STY-034,open_seam,1,698,major,train,synthetic
QDEF-000382,FAC-001,2025-03-24,LINE-01,ORD-01-009,STY-034,oil_mark,1,698,minor,train,synthetic
QDEF-000383,FAC-001,2025-03-25,LINE-01,ORD-01-009,STY-034,puckering,3,967,major,train,synthetic
QDEF-000384,FAC-001,2025-03-25,LINE-01,ORD-01-009,STY-034,skip_stitch,3,967,minor,train,synthetic
QDEF-000385,FAC-001,2025-03-25,LINE-01,ORD-01-009,STY-034,oil_mark,1,967,minor,train,synthetic
QDEF-000386,FAC-001,2025-03-25,LINE-01,ORD-01-009,STY-034,open_seam,2,967,minor,train,synthetic
QDEF-000387,FAC-001,2025-03-25,LINE-01,ORD-01-009,STY-034,uneven_stitch,1,967,minor,train,synthetic
QDEF-000388,FAC-001,2025-03-26,LINE-01,ORD-01-009,STY-034,oil_mark,4,968,minor,train,synthetic
QDEF-000389,FAC-001,2025-03-26,LINE-01,ORD-01-009,STY-034,shade_variation,3,968,minor,train,synthetic
QDEF-000390,FAC-001,2025-03-26,LINE-01,ORD-01-009,STY-034,open_seam,3,968,minor,train,synthetic
QDEF-000391,FAC-001,2025-03-26,LINE-01,ORD-01-009,STY-034,skip_stitch,1,968,major,train,synthetic
QDEF-000392,FAC-001,2025-03-27,LINE-01,ORD-01-009,STY-034,shade_variation,2,973,minor,train,synthetic
QDEF-000393,FAC-001,2025-03-27,LINE-01,ORD-01-009,STY-034,uneven_stitch,3,973,major,train,synthetic
QDEF-000394,FAC-001,2025-03-27,LINE-01,ORD-01-009,STY-034,oil_mark,2,973,major,train,synthetic
QDEF-000395,FAC-001,2025-03-27,LINE-01,ORD-01-009,STY-034,skip_stitch,3,973,minor,train,synthetic
QDEF-000396,FAC-001,2025-03-27,LINE-01,ORD-01-009,STY-034,puckering,1,973,critical,train,synthetic
QDEF-000397,FAC-001,2025-03-29,LINE-01,ORD-01-009,STY-034,skip_stitch,4,998,critical,train,synthetic
QDEF-000398,FAC-001,2025-03-29,LINE-01,ORD-01-009,STY-034,uneven_stitch,4,998,major,train,synthetic
QDEF-000399,FAC-001,2025-03-29,LINE-01,ORD-01-009,STY-034,shade_variation,4,998,major,train,synthetic
QDEF-000400,FAC-001,2025-03-29,LINE-01,ORD-01-009,STY-034,puckering,2,998,major,train,synthetic
QDEF-000401,FAC-001,2025-03-29,LINE-01,ORD-01-009,STY-034,open_seam,1,998,minor,train,synthetic
QDEF-000402,FAC-001,2025-03-30,LINE-01,ORD-01-009,STY-034,measurement_variance,1,466,major,train,synthetic
QDEF-000403,FAC-001,2025-03-30,LINE-01,ORD-01-009,STY-034,puckering,1,466,minor,train,synthetic
QDEF-000404,FAC-001,2025-03-30,LINE-01,ORD-01-009,STY-034,open_seam,2,466,minor,train,synthetic
QDEF-000405,FAC-001,2025-03-30,LINE-01,ORD-01-009,STY-034,shade_variation,1,466,minor,train,synthetic
QDEF-000406,FAC-001,2025-03-30,LINE-01,ORD-01-009,STY-034,uneven_stitch,2,466,major,train,synthetic
QDEF-000407,FAC-001,2025-04-02,LINE-01,ORD-01-010,STY-008,skip_stitch,2,804,minor,train,synthetic
QDEF-000408,FAC-001,2025-04-02,LINE-01,ORD-01-010,STY-008,puckering,2,804,critical,train,synthetic
QDEF-000409,FAC-001,2025-04-02,LINE-01,ORD-01-010,STY-008,open_seam,4,804,major,train,synthetic
QDEF-000410,FAC-001,2025-04-02,LINE-01,ORD-01-010,STY-008,shade_variation,3,804,minor,train,synthetic
QDEF-000411,FAC-001,2025-04-02,LINE-01,ORD-01-010,STY-008,measurement_variance,3,804,major,train,synthetic
QDEF-000412,FAC-001,2025-04-02,LINE-01,ORD-01-010,STY-008,oil_mark,4,804,minor,train,synthetic
QDEF-000413,FAC-001,2025-04-03,LINE-01,ORD-01-010,STY-008,uneven_stitch,3,945,major,train,synthetic
QDEF-000414,FAC-001,2025-04-03,LINE-01,ORD-01-010,STY-008,puckering,5,945,major,train,synthetic
QDEF-000415,FAC-001,2025-04-03,LINE-01,ORD-01-010,STY-008,measurement_variance,4,945,major,train,synthetic
QDEF-000416,FAC-001,2025-04-03,LINE-01,ORD-01-010,STY-008,oil_mark,3,945,major,train,synthetic
QDEF-000417,FAC-001,2025-04-03,LINE-01,ORD-01-010,STY-008,skip_stitch,2,945,critical,train,synthetic
QDEF-000418,FAC-001,2025-04-03,LINE-01,ORD-01-010,STY-008,open_seam,4,945,minor,train,synthetic
QDEF-000419,FAC-001,2025-04-05,LINE-01,ORD-01-010,STY-008,open_seam,4,1133,minor,train,synthetic
QDEF-000420,FAC-001,2025-04-05,LINE-01,ORD-01-010,STY-008,skip_stitch,4,1133,minor,train,synthetic
QDEF-000421,FAC-001,2025-04-05,LINE-01,ORD-01-010,STY-008,uneven_stitch,2,1133,major,train,synthetic
QDEF-000422,FAC-001,2025-04-05,LINE-01,ORD-01-010,STY-008,measurement_variance,5,1133,major,train,synthetic
QDEF-000423,FAC-001,2025-04-05,LINE-01,ORD-01-010,STY-008,shade_variation,7,1133,minor,train,synthetic
QDEF-000424,FAC-001,2025-04-05,LINE-01,ORD-01-010,STY-008,puckering,3,1133,major,train,synthetic
QDEF-000425,FAC-001,2025-04-05,LINE-01,ORD-01-010,STY-008,oil_mark,5,1133,major,train,synthetic
QDEF-000426,FAC-001,2025-04-06,LINE-01,ORD-01-010,STY-008,open_seam,5,1201,major,train,synthetic
QDEF-000427,FAC-001,2025-04-06,LINE-01,ORD-01-010,STY-008,uneven_stitch,2,1201,major,train,synthetic
QDEF-000428,FAC-001,2025-04-06,LINE-01,ORD-01-010,STY-008,oil_mark,5,1201,critical,train,synthetic
QDEF-000429,FAC-001,2025-04-06,LINE-01,ORD-01-010,STY-008,shade_variation,3,1201,minor,train,synthetic
QDEF-000430,FAC-001,2025-04-06,LINE-01,ORD-01-010,STY-008,puckering,4,1201,minor,train,synthetic
QDEF-000431,FAC-001,2025-04-06,LINE-01,ORD-01-010,STY-008,measurement_variance,4,1201,minor,train,synthetic
QDEF-000432,FAC-001,2025-04-06,LINE-01,ORD-01-010,STY-008,skip_stitch,3,1201,minor,train,synthetic
QDEF-000433,FAC-001,2025-04-07,LINE-01,ORD-01-010,STY-008,uneven_stitch,7,1170,minor,train,synthetic
QDEF-000434,FAC-001,2025-04-07,LINE-01,ORD-01-010,STY-008,measurement_variance,10,1170,major,train,synthetic
QDEF-000435,FAC-001,2025-04-07,LINE-01,ORD-01-010,STY-008,shade_variation,7,1170,minor,train,synthetic
QDEF-000436,FAC-001,2025-04-07,LINE-01,ORD-01-010,STY-008,open_seam,5,1170,minor,train,synthetic
QDEF-000437,FAC-001,2025-04-07,LINE-01,ORD-01-010,STY-008,skip_stitch,2,1170,minor,train,synthetic
QDEF-000438,FAC-001,2025-04-07,LINE-01,ORD-01-010,STY-008,puckering,8,1170,minor,train,synthetic
QDEF-000439,FAC-001,2025-04-07,LINE-01,ORD-01-010,STY-008,oil_mark,2,1170,minor,train,synthetic
QDEF-000440,FAC-001,2025-04-08,LINE-01,ORD-01-010,STY-008,puckering,2,432,minor,train,synthetic
QDEF-000441,FAC-001,2025-04-08,LINE-01,ORD-01-010,STY-008,oil_mark,2,432,minor,train,synthetic
QDEF-000442,FAC-001,2025-04-08,LINE-01,ORD-01-010,STY-008,open_seam,1,432,minor,train,synthetic
QDEF-000443,FAC-001,2025-04-09,LINE-01,ORD-01-011,STY-020,uneven_stitch,2,309,critical,train,synthetic
QDEF-000444,FAC-001,2025-04-09,LINE-01,ORD-01-011,STY-020,skip_stitch,5,309,minor,train,synthetic
QDEF-000445,FAC-001,2025-04-09,LINE-01,ORD-01-011,STY-020,puckering,1,309,major,train,synthetic
QDEF-000446,FAC-001,2025-04-09,LINE-01,ORD-01-011,STY-020,measurement_variance,4,309,major,train,synthetic
QDEF-000447,FAC-001,2025-04-09,LINE-01,ORD-01-011,STY-020,oil_mark,3,309,minor,train,synthetic
QDEF-000448,FAC-001,2025-04-09,LINE-01,ORD-01-011,STY-020,open_seam,3,309,minor,train,synthetic
QDEF-000449,FAC-001,2025-04-09,LINE-01,ORD-01-011,STY-020,shade_variation,4,309,minor,train,synthetic
QDEF-000450,FAC-001,2025-04-10,LINE-01,ORD-01-011,STY-020,uneven_stitch,2,340,major,train,synthetic
QDEF-000451,FAC-001,2025-04-10,LINE-01,ORD-01-011,STY-020,shade_variation,1,340,minor,train,synthetic
QDEF-000452,FAC-001,2025-04-10,LINE-01,ORD-01-011,STY-020,skip_stitch,1,340,minor,train,synthetic
